serie_id,genero_id,esPrincipal,relevancia,fechaAsignacion
ser_1014,gen_037,False,0.42,2024-06-04
ser_1014,gen_012,False,0.45,2021-09-21
ser_1015,gen_034,True,0.68,2025-03-17
ser_1015,gen_035,False,0.32,2024-05-02
ser_1016,gen_039,True,0.8,2021-12-31
ser_1016,gen_047,False,0.62,2024-06-14
ser_1017,gen_021,True,0.45,2021-12-22
ser_1017,gen_020,False,0.97,2020-12-02
ser_1018,gen_037,True,0.6,2024-04-10
ser_1018,gen_007,False,0.35,2024-11-24
ser_1018,gen_017,False,0.76,2021-08-28
ser_1019,gen_044,True,0.48,2021-06-19
ser_1019,gen_016,False,0.71,2023-10-25
ser_1020,gen_005,True,0.58,2024-01-29
ser_1021,gen_017,True,0.68,2025-04-26
ser_1021,gen_044,False,0.38,2020-11-19
ser_1021,gen_030,False,0.4,2021-03-13
ser_1022,gen_046,True,0.49,2023-03-19
ser_1022,gen_018,False,0.86,2021-07-24
ser_1022,gen_044,False,0.62,2024-07-05
ser_1023,gen_020,True,0.55,2023-09-23
ser_1023,gen_035,False,0.58,2023-06-22
ser_1023,gen_034,False,0.85,2024-02-14
ser_1024,gen_020,True,0.36,2021-06-21
ser_1024,gen_022,False,0.42,2023-07-12
ser_1025,gen_030,True,0.73,2023-04-15
ser_1025,gen_009,False,0.37,2020-09-28
ser_1026,gen_046,True,0.64,2021-03-25
ser_1026,gen_004,False,0.44,2023-04-01
ser_1027,gen_018,True,0.46,2022-12-31
ser_1028,gen_029,True,0.58,2021-07-30
ser_1029,gen_026,True,0.39,2024-02-10
ser_1029,gen_008,False,0.72,2021-10-22
ser_1029,gen_050,False,0.48,2024-02-24
ser_1030,gen_010,True,0.7,2020-08-16
ser_1030,gen_022,False,0.89,2022-06-23
ser_1030,gen_047,False,0.42,2020-01-22
ser_1031,gen_030,True,0.75,2023-09-28
ser_1031,gen_029,False,0.45,2025-04-16
ser_1032,gen_044,True,0.32,2024-10-12
ser_1032,gen_030,False,0.73,2024-01-24
ser_1032,gen_036,False,0.45,2022-03-30
ser_1033,gen_026,True,0.8,2021-12-04
ser_1033,gen_011,False,0.98,2025-04-24
ser_1033,gen_004,False,0.45,2020-08-25
ser_1034,gen_006,True,0.85,2023-04-07
ser_1034,gen_049,False,0.97,2023-01-29
ser_1034,gen_043,False,0.95,2022-11-24
ser_1035,gen_037,True,0.89,2021-03-07
ser_1035,gen_006,False,0.92,2024-01-21
ser_1035,gen_033,False,0.52,2022-06-25
ser_1036,gen_040,True,0.65,2022-12-25
ser_1037,gen_021,True,0.55,2022-03-12
ser_1037,gen_022,False,0.66,2021-12-09
ser_1037,gen_001,False,0.37,2020-06-26
ser_1038,gen_027,True,0.62,2022-10-25
ser_1038,gen_009,False,0.53,2024-04-25
ser_1039,gen_027,True,0.63,2025-04-05
ser_1039,gen_011,False,0.79,2022-03-15
ser_1039,gen_005,False,0.95,2023-10-14
ser_1040,gen_046,True,0.52,2024-08-02
ser_1040,gen_012,False,0.65,2020-09-09
ser_1041,gen_018,True,0.59,2024-08-17
ser_1041,gen_024,False,0.99,2020-06-19
ser_1042,gen_018,True,0.62,2021-02-20
ser_1042,gen_038,False,0.76,2020-05-22
ser_1042,gen_039,False,0.51,2022-02-27
ser_1043,gen_014,True,0.48,2021-10-26
ser_1043,gen_016,False,0.5,2024-06-25
ser_1043,gen_035,False,0.3,2020-09-13
ser_1044,gen_010,True,0.94,2023-11-07
ser_1044,gen_009,False,0.86,2023-08-18
ser_1044,gen_005,False,0.97,2021-08-31
ser_1045,gen_007,True,0.39,2020-04-19
ser_1045,gen_014,False,0.97,2024-11-29
ser_1045,gen_006,False,0.72,2020-04-24
ser_1046,gen_037,True,0.8,2020-02-18
ser_1046,gen_034,False,1.0,2023-12-07
ser_1046,gen_040,False,0.41,2025-03-04
ser_1047,gen_010,True,0.8,2020-12-03
ser_1048,gen_020,True,0.6,2025-02-18
ser_1048,gen_005,False,0.85,2022-06-17
ser_1048,gen_032,False,0.33,2024-06-23
ser_1049,gen_026,True,0.79,2020-11-21
ser_1049,gen_034,False,0.69,2022-02-13
ser_1049,gen_013,False,0.8,2022-07-07
ser_1050,gen_004,True,0.95,2023-09-26
ser_1050,gen_044,False,0.31,2025-04-19
ser_1051,gen_031,True,0.53,2024-10-11
ser_1051,gen_032,False,0.51,2023-09-10
ser_1051,gen_015,False,0.59,2022-01-18
ser_1052,gen_039,True,0.31,2020-08-24
ser_1052,gen_023,False,0.4,2021-03-21
ser_1052,gen_038,False,0.55,2025-02-20
ser_1053,gen_004,True,0.38,2021-11-23
ser_1054,gen_017,True,0.78,2021-02-10
ser_1055,gen_047,True,0.57,2023-04-05
ser_1055,gen_017,False,0.46,2020-05-06
ser_1056,gen_031,True,0.53,2022-06-09
ser_1056,gen_041,False,0.51,2020-02-16
ser_1057,gen_041,True,0.36,2022-11-20
ser_1058,gen_012,True,0.38,2023-06-22
ser_1059,gen_017,True,0.79,2021-01-04
ser_1059,gen_022,False,0.31,2024-10-29
ser_1059,gen_049,False,0.54,2021-10-17
ser_1060,gen_011,True,0.37,2024-07-17
ser_1061,gen_048,True,0.84,2023-02-03
ser_1061,gen_042,False,0.89,2024-12-05
ser_1061,gen_050,False,0.88,2021-10-11
ser_1062,gen_010,True,0.57,2025-03-08
ser_1063,gen_019,True,0.55,2022-12-06
ser_1063,gen_024,False,0.87,2024-01-29
ser_1063,gen_001,False,0.57,2022-08-05
ser_1064,gen_010,True,0.99,2022-10-26
ser_1065,gen_038,True,0.44,2023-04-02
ser_1065,gen_037,False,0.4,2024-02-01
ser_1066,gen_041,True,0.8,2022-04-12
ser_1066,gen_036,False,0.91,2022-11-01
ser_1066,gen_047,False,0.7,2020-01-30
ser_1067,gen_002,True,0.58,2023-10-21
ser_1068,gen_050,True,0.43,2021-12-06
ser_1068,gen_047,False,0.5,2021-09-30
ser_1069,gen_013,True,0.42,2021-03-08
ser_1069,gen_003,False,0.82,2022-05-20
ser_1069,gen_021,False,0.37,2021-06-05
ser_1070,gen_028,True,0.88,2025-03-25
ser_1071,gen_042,True,0.61,2022-08-01
ser_1072,gen_011,True,0.79,2025-01-09
ser_1072,gen_032,False,0.32,2024-11-26
ser_1072,gen_017,False,0.99,2024-12-20
ser_1073,gen_023,True,0.75,2021-08-24
ser_1073,gen_004,False,0.86,2020-01-10
ser_1073,gen_012,False,0.92,2022-06-25
ser_1074,gen_040,True,0.94,2022-08-28
ser_1074,gen_015,False,0.81,2022-11-15
ser_1074,gen_039,False,0.89,2020-04-06
ser_1075,gen_033,True,0.71,2025-04-05
ser_1075,gen_024,False,0.54,2023-05-08
ser_1076,gen_048,True,0.55,2021-06-27
ser_1077,gen_019,True,0.69,2022-07-04
ser_1078,gen_019,True,0.52,2024-04-21
ser_1078,gen_041,False,0.52,2020-08-01
ser_1078,gen_003,False,0.48,2023-10-24
ser_1079,gen_049,True,0.64,2023-03-26
ser_1079,gen_034,False,0.83,2024-09-30
ser_1079,gen_030,False,0.85,2021-10-24
ser_1080,gen_026,True,0.88,2020-10-01
ser_1080,gen_040,False,0.71,2025-03-29
ser_1080,gen_038,False,0.75,2022-07-23
ser_1081,gen_050,True,0.74,2022-03-26
ser_1081,gen_038,False,0.69,2021-07-31
ser_1081,gen_003,False,0.77,2021-09-23
ser_1082,gen_031,True,0.46,2020-01-24
ser_1082,gen_026,False,0.85,2023-11-17
ser_1082,gen_045,False,0.98,2023-04-06
ser_1083,gen_031,True,0.75,2020-07-23
ser_1083,gen_050,False,0.51,2025-01-24
ser_1084,gen_042,True,0.43,2024-12-27
ser_1084,gen_037,False,0.65,2020-10-10
ser_1085,gen_025,True,0.87,2022-07-24
ser_1085,gen_032,False,0.49,2022-06-06
ser_1086,gen_016,True,0.61,2025-02-22
ser_1086,gen_050,False,0.59,2022-02-07
ser_1087,gen_036,True,0.88,2021-02-25
ser_1087,gen_022,False,0.78,2020-07-26
ser_1088,gen_019,True,0.58,2023-08-30
ser_1088,gen_016,False,0.99,2020-08-20
ser_1089,gen_026,True,0.86,2022-01-25
ser_1090,gen_024,True,0.35,2022-10-09
ser_1090,gen_009,False,0.38,2022-12-05
ser_1090,gen_020,False,0.65,2022-10-01
ser_1091,gen_011,True,0.75,2021-07-12
ser_1091,gen_021,False,0.81,2021-02-21
ser_1091,gen_027,False,0.42,2020-06-28
ser_1092,gen_008,True,0.9,2020-02-25
ser_1093,gen_043,True,0.95,2025-03-29
ser_1094,gen_034,True,0.38,2021-07-02
ser_1094,gen_013,False,0.7,2024-05-02
ser_1094,gen_045,False,0.35,2020-06-05
ser_1095,gen_006,True,0.36,2020-09-21
ser_1096,gen_006,True,0.75,2024-07-21
ser_1097,gen_030,True,0.79,2020-07-09
ser_1097,gen_017,False,1.0,2023-11-07
ser_1098,gen_037,True,0.37,2023-04-19
ser_1098,gen_028,False,0.91,2021-07-15
ser_1099,gen_013,True,0.85,2020-04-25
ser_1100,gen_048,True,0.35,2021-06-11
ser_1101,gen_045,True,0.41,2024-10-18
ser_1101,gen_035,False,0.85,2024-03-15
ser_1102,gen_033,True,0.98,2024-03-14
ser_1103,gen_003,True,0.43,2022-11-25
ser_1103,gen_038,False,0.75,2022-01-13
ser_1104,gen_018,True,0.44,2023-11-22
ser_1104,gen_047,False,0.5,2021-11-06
ser_1105,gen_012,True,0.52,2022-08-03
ser_1105,gen_044,False,0.34,2020-12-18
ser_1106,gen_040,True,0.74,2024-08-14
ser_1106,gen_007,False,0.86,2021-08-21
ser_1107,gen_026,True,0.72,2020-09-26
ser_1107,gen_028,False,0.95,2020-01-04
ser_1108,gen_050,True,0.42,2022-07-29
ser_1108,gen_045,False,0.4,2024-05-24
ser_1109,gen_045,True,0.38,2025-03-23
ser_1110,gen_042,True,0.66,2022-04-20
ser_1110,gen_029,False,0.96,2021-05-08
ser_1110,gen_002,False,0.45,2021-09-11
ser_1111,gen_018,True,0.71,2025-04-21
ser_1111,gen_023,False,0.55,2024-12-26
ser_1111,gen_015,False,0.33,2020-12-19
ser_1112,gen_042,True,0.44,2022-11-17
ser_1112,gen_002,False,0.8,2021-10-21
ser_1112,gen_045,False,0.57,2024-10-21
ser_1113,gen_033,True,0.69,2021-07-24
ser_1113,gen_003,False,0.3,2025-03-05
ser_1113,gen_009,False,0.41,2022-11-25
ser_1114,gen_027,True,0.78,2023-09-11
ser_1115,gen_036,True,0.94,2023-06-19
ser_1115,gen_046,False,0.93,2020-08-10
ser_1116,gen_044,True,0.72,2021-06-24
ser_1116,gen_019,False,0.5,2021-10-30
ser_1116,gen_030,False,0.36,2021-04-25
ser_1117,gen_041,True,0.42,2025-01-04
ser_1117,gen_039,False,0.75,2024-09-09
ser_1118,gen_002,True,0.84,2024-11-04
ser_1118,gen_035,False,0.39,2023-10-31
ser_1119,gen_010,True,0.31,2023-10-28
ser_1119,gen_001,False,0.75,2023-05-01
ser_1119,gen_044,False,0.63,2020-01-18
ser_1120,gen_041,True,0.81,2023-02-05
ser_1120,gen_031,False,0.4,2021-07-03
ser_1121,gen_021,True,0.52,2020-01-10
ser_1121,gen_041,False,0.73,2020-11-01
ser_1122,gen_011,True,0.38,2022-11-18
ser_1123,gen_007,True,0.31,2024-06-15
ser_1123,gen_026,False,0.97,2024-08-05
ser_1123,gen_040,False,0.68,2021-03-20
ser_1124,gen_046,True,0.93,2021-04-11
ser_1125,gen_032,True,0.4,2021-09-16
ser_1126,gen_009,True,0.35,2024-04-24
ser_1126,gen_018,False,0.92,2024-10-06
ser_1127,gen_034,True,0.45,2022-12-11
ser_1128,gen_043,True,0.83,2023-04-11
ser_1128,gen_006,False,0.75,2021-07-09
ser_1128,gen_017,False,0.68,2023-10-02
ser_1129,gen_043,True,0.41,2023-11-05
ser_1130,gen_009,True,0.42,2025-04-07
ser_1131,gen_020,True,0.9,2022-03-20
ser_1131,gen_028,False,0.38,2023-04-10
ser_1131,gen_049,False,0.7,2020-06-15
ser_1132,gen_033,True,0.8,2024-04-17
ser_1133,gen_026,True,0.96,2025-01-31
ser_1133,gen_013,False,0.38,2023-08-10
ser_1133,gen_010,False,0.46,2025-04-02
ser_1134,gen_021,True,0.9,2020-06-14
ser_1134,gen_046,False,0.85,2021-12-07
ser_1134,gen_044,False,0.76,2024-08-17
ser_1135,gen_017,True,0.39,2022-09-06
ser_1135,gen_029,False,0.32,2020-04-15
ser_1136,gen_034,True,0.94,2023-07-28
ser_1136,gen_040,False,0.73,2022-10-05
ser_1137,gen_050,True,0.42,2020-12-24
ser_1137,gen_017,False,0.76,2023-06-10
ser_1138,gen_029,True,0.45,2021-06-02
ser_1138,gen_013,False,0.66,2024-07-08
ser_1138,gen_003,False,0.56,2020-04-16
ser_1139,gen_014,True,0.89,2020-10-24
ser_1139,gen_029,False,0.81,2024-03-19
ser_1139,gen_018,False,0.93,2020-04-16
ser_1140,gen_043,True,0.88,2024-05-20
ser_1140,gen_001,False,0.69,2020-01-05
ser_1141,gen_030,True,0.97,2024-03-09
ser_1141,gen_032,False,0.76,2022-09-16
ser_1141,gen_016,False,0.83,2022-11-05
ser_1142,gen_038,True,0.61,2022-09-23
ser_1142,gen_034,False,0.97,2024-01-29
ser_1143,gen_048,True,0.89,2021-04-08
ser_1143,gen_021,False,0.46,2021-03-31
ser_1143,gen_030,False,0.65,2022-10-18
ser_1144,gen_003,True,0.67,2025-03-20
ser_1144,gen_012,False,0.99,2023-04-27
ser_1144,gen_016,False,0.94,2021-08-19
ser_1145,gen_004,True,0.72,2021-08-15
ser_1145,gen_021,False,0.78,2022-07-28
ser_1145,gen_028,False,0.57,2020-08-02
ser_1146,gen_011,True,0.92,2020-09-02
ser_1146,gen_030,False,0.41,2023-10-17
ser_1146,gen_048,False,0.93,2022-08-02
ser_1147,gen_041,True,0.5,2020-03-14
ser_1147,gen_026,False,0.92,2024-06-21
ser_1147,gen_010,False,0.73,2020-11-20
ser_1148,gen_017,True,0.76,2024-03-24
ser_1149,gen_021,True,0.38,2022-07-10
ser_1149,gen_028,False,0.8,2025-01-13
ser_1150,gen_010,True,0.36,2024-10-09
ser_1150,gen_004,False,0.81,2024-08-27
ser_1151,gen_005,True,0.38,2021-10-19
ser_1152,gen_022,True,0.62,2024-11-21
ser_1152,gen_045,False,0.51,2021-05-22
ser_1152,gen_026,False,0.56,2020-03-29
ser_1153,gen_030,True,0.51,2021-08-31
ser_1153,gen_046,False,0.48,2023-05-23
ser_1154,gen_033,True,0.85,2022-10-02
ser_1154,gen_037,False,0.96,2023-12-06
ser_1154,gen_003,False,0.58,2023-07-09
ser_1155,gen_034,True,0.8,2020-04-17
ser_1155,gen_048,False,0.46,2024-07-17
ser_1156,gen_019,True,0.99,2023-03-24
ser_1157,gen_015,True,0.77,2024-02-04
ser_1158,gen_001,True,0.69,2021-04-04
ser_1159,gen_008,True,0.64,2020-09-03
ser_1159,gen_035,False,0.85,2023-12-18
ser_1160,gen_044,True,0.99,2021-02-05
ser_1160,gen_002,False,0.73,2021-02-01
ser_1161,gen_050,True,0.89,2022-11-09
ser_1162,gen_013,True,0.83,2021-07-05
ser_1163,gen_007,True,0.88,2021-05-25
ser_1164,gen_048,True,0.38,2025-03-23
ser_1164,gen_015,False,0.8,2022-01-26
ser_1165,gen_002,True,0.69,2022-11-20
ser_1165,gen_050,False,0.74,2025-02-03
ser_1165,gen_018,False,0.81,2020-08-09
ser_1166,gen_035,True,0.56,2024-10-02
ser_1166,gen_032,False,0.99,2022-08-05
ser_1166,gen_045,False,0.46,2023-11-22
ser_1167,gen_042,True,0.71,2024-11-26
ser_1168,gen_034,True,0.74,2020-10-20
ser_1168,gen_003,False,0.94,2021-04-26
ser_1169,gen_043,True,0.58,2024-11-25
ser_1169,gen_037,False,0.7,2023-07-12
ser_1169,gen_035,False,0.33,2020-12-31
ser_1170,gen_018,True,0.97,2024-08-27
ser_1171,gen_036,True,0.94,2025-02-02
ser_1171,gen_027,False,0.33,2021-03-31
ser_1172,gen_005,True,0.35,2023-03-16
ser_1172,gen_025,False,0.83,2023-01-21
ser_1172,gen_038,False,0.58,2020-03-21
ser_1173,gen_042,True,0.79,2025-04-27
ser_1173,gen_025,False,0.68,2022-04-13
ser_1174,gen_018,True,0.34,2023-01-22
ser_1174,gen_038,False,0.55,2020-03-27
ser_1175,gen_022,True,0.48,2020-12-06
ser_1176,gen_050,True,0.53,2024-12-23
ser_1176,gen_012,False,0.62,2020-01-31
ser_1177,gen_007,True,0.33,2022-10-09
ser_1177,gen_033,False,0.39,2022-10-27
ser_1177,gen_048,False,0.51,2024-10-15
ser_1178,gen_002,True,0.39,2023-08-05
ser_1179,gen_031,True,0.78,2024-08-29
ser_1179,gen_012,False,0.56,2020-08-22
ser_1179,gen_032,False,0.78,2024-09-21
ser_1180,gen_032,True,0.85,2024-02-03
ser_1181,gen_010,True,0.91,2023-12-06
ser_1181,gen_016,False,0.49,2021-08-11
ser_1181,gen_005,False,0.35,2022-03-01
ser_1182,gen_015,True,0.41,2022-08-04
ser_1182,gen_035,False,0.61,2022-01-18
ser_1183,gen_029,True,0.61,2020-08-12
ser_1183,gen_009,False,0.76,2022-11-08
ser_1183,gen_030,False,0.79,2022-04-14
ser_1184,gen_023,True,0.43,2025-03-09
ser_1185,gen_026,True,0.53,2025-01-30
ser_1185,gen_047,False,0.61,2025-01-10
ser_1186,gen_040,True,0.57,2023-01-07
ser_1187,gen_017,True,0.78,2022-12-29
ser_1188,gen_041,True,0.65,2020-07-11
ser_1188,gen_039,False,0.6,2021-08-17
ser_1189,gen_011,True,0.39,2020-07-10
ser_1189,gen_040,False,0.83,2022-09-10
ser_1190,gen_025,True,0.84,2021-10-28
ser_1191,gen_049,True,0.88,2020-01-05
ser_1192,gen_005,True,0.32,2022-09-14
ser_1192,gen_006,False,0.89,2022-08-22
ser_1192,gen_001,False,0.68,2024-12-01
ser_1193,gen_034,True,0.88,2020-11-16
ser_1194,gen_027,True,0.75,2020-05-24
ser_1194,gen_014,False,0.71,2022-09-19
ser_1194,gen_031,False,0.78,2020-04-07
ser_1195,gen_012,True,0.43,2020-04-25
ser_1196,gen_033,True,0.44,2023-07-03
ser_1196,gen_006,False,0.77,2020-11-25
ser_1196,gen_040,False,0.63,2024-11-25
ser_1197,gen_042,True,0.91,2021-06-26
ser_1197,gen_019,False,0.76,2021-12-17
ser_1198,gen_019,True,0.96,2022-06-27
ser_1198,gen_050,False,0.66,2022-10-09
ser_1198,gen_031,False,0.8,2024-09-08
ser_1199,gen_019,True,0.5,2022-06-15
ser_1200,gen_047,True,0.95,2020-06-04
ser_1200,gen_044,False,0.62,2020-02-18
ser_1200,gen_030,False,0.59,2022-03-13
ser_1201,gen_025,True,0.84,2024-03-07
ser_1201,gen_029,False,0.48,2024-11-11
ser_1201,gen_037,False,0.3,2024-04-29
ser_1202,gen_008,True,0.63,2023-06-01
ser_1202,gen_014,False,0.98,2024-11-13
ser_1203,gen_013,True,0.62,2020-06-23
ser_1204,gen_009,True,0.72,2025-01-12
ser_1204,gen_021,False,0.89,2021-02-22
ser_1204,gen_047,False,0.94,2023-01-20
ser_1205,gen_034,True,0.65,2020-02-29
ser_1205,gen_050,False,0.72,2020-12-28
ser_1206,gen_005,True,0.96,2025-01-13
ser_1206,gen_012,False,0.58,2021-10-09
ser_1206,gen_006,False,0.86,2024-01-03
ser_1207,gen_008,True,0.63,2020-03-09
ser_1207,gen_024,False,0.42,2025-01-24
ser_1207,gen_028,False,0.57,2020-12-15
ser_1208,gen_021,True,0.37,2021-02-13
ser_1208,gen_049,False,0.43,2022-05-08
ser_1208,gen_048,False,0.39,2024-05-01
ser_1209,gen_019,True,0.77,2024-06-21
ser_1209,gen_015,False,0.68,2024-12-14
ser_1209,gen_032,False,0.94,2021-06-04
ser_1210,gen_047,True,0.93,2024-11-10
ser_1211,gen_023,True,0.92,2020-09-28
ser_1212,gen_003,True,0.49,2021-01-16
ser_1213,gen_037,True,0.99,2023-01-12
ser_1214,gen_033,True,0.83,2020-08-29
ser_1215,gen_019,True,0.64,2023-06-19
ser_1216,gen_043,True,0.6,2024-06-23
ser_1216,gen_027,False,0.76,2022-11-16
ser_1217,gen_002,True,0.43,2020-07-18
ser_1218,gen_011,True,0.82,2020-04-12
ser_1218,gen_039,False,0.73,2021-03-18
ser_1219,gen_023,True,0.45,2022-05-01
ser_1219,gen_006,False,0.92,2023-10-29
ser_1220,gen_017,True,0.51,2023-08-30
ser_1220,gen_034,False,0.37,2023-05-04
ser_1220,gen_008,False,0.82,2022-10-10
ser_1221,gen_040,True,0.5,2021-10-30
ser_1221,gen_007,False,0.35,2020-11-10
ser_1221,gen_036,False,0.3,2024-01-18
ser_1222,gen_040,True,0.6,2021-05-26
ser_1222,gen_048,False,0.85,2021-11-19
ser_1223,gen_037,True,0.48,2022-02-03
ser_1224,gen_035,True,0.83,2021-12-11
ser_1224,gen_019,False,0.74,2025-02-13
ser_1225,gen_014,True,0.34,2024-12-05
ser_1225,gen_045,False,0.37,2024-09-07
ser_1225,gen_017,False,0.62,2024-11-05
ser_1226,gen_036,True,0.62,2024-07-24
ser_1227,gen_040,True,0.4,2024-12-25
ser_1227,gen_031,False,0.54,2024-05-27
ser_1227,gen_011,False,0.81,2023-12-18
ser_1228,gen_004,True,0.94,2021-11-19
ser_1228,gen_009,False,0.73,2025-01-05
ser_1229,gen_008,True,0.92,2021-01-13
ser_1229,gen_043,False,0.97,2020-12-11
ser_1229,gen_011,False,0.56,2024-12-07
ser_1230,gen_044,True,0.7,2022-01-19
ser_1230,gen_050,False,0.95,2023-07-04
ser_1231,gen_016,True,0.78,2022-07-16
ser_1232,gen_021,True,0.53,2024-05-19
ser_1232,gen_035,False,0.6,2022-06-20
ser_1232,gen_009,False,0.4,2023-06-21
ser_1233,gen_029,True,0.64,2021-01-26
ser_1233,gen_043,False,0.69,2022-06-27
ser_1234,gen_006,True,0.44,2020-01-10
ser_1234,gen_027,False,0.58,2021-01-05
ser_1235,gen_049,True,0.74,2021-09-04
ser_1235,gen_031,False,0.31,2023-11-23
ser_1236,gen_003,True,0.63,2020-10-05
ser_1236,gen_030,False,0.42,2024-01-22
ser_1236,gen_014,False,0.38,2022-03-10
ser_1237,gen_035,True,0.45,2020-05-21
ser_1237,gen_001,False,0.5,2023-09-29
ser_1238,gen_020,True,0.32,2024-01-10
ser_1238,gen_017,False,0.43,2020-06-12
ser_1239,gen_024,True,0.31,2024-08-24
ser_1239,gen_025,False,0.53,2022-12-06
ser_1239,gen_022,False,0.5,2021-09-07
ser_1240,gen_041,True,0.49,2021-01-02
ser_1241,gen_035,True,0.46,2021-11-02
ser_1242,gen_026,True,0.39,2024-09-11
ser_1242,gen_003,False,0.72,2021-12-31
ser_1242,gen_046,False,0.93,2020-06-16
ser_1243,gen_032,True,0.91,2022-11-12
ser_1243,gen_050,False,0.74,2021-01-22
ser_1243,gen_020,False,0.59,2021-05-11
ser_1244,gen_048,True,0.68,2022-03-13
ser_1244,gen_003,False,0.97,2022-08-29
ser_1244,gen_023,False,0.3,2025-04-20
ser_1245,gen_015,True,0.77,2020-08-02
ser_1245,gen_022,False,0.64,2023-05-26
ser_1246,gen_006,True,0.61,2022-05-14
ser_1247,gen_003,True,0.68,2024-08-14
ser_1248,gen_021,True,0.44,2023-08-13
ser_1248,gen_026,False,0.35,2024-12-16
ser_1249,gen_029,True,0.71,2022-03-24
ser_1249,gen_044,False,0.37,2021-01-02
ser_1250,gen_022,True,0.67,2023-12-28
ser_1250,gen_004,False,0.73,2022-09-23
ser_1251,gen_022,True,0.87,2021-02-02
ser_1251,gen_033,False,0.92,2023-04-24
ser_1252,gen_043,True,0.95,2024-09-14
ser_1252,gen_031,False,0.36,2023-12-27
ser_1252,gen_035,False,0.59,2023-07-24
ser_1253,gen_040,True,0.58,2020-06-08
ser_1254,gen_037,True,0.68,2024-03-17
ser_1255,gen_036,True,0.75,2023-12-15
ser_1255,gen_029,False,0.63,2024-06-08
ser_1255,gen_019,False,0.43,2022-08-30
ser_1256,gen_029,True,0.53,2021-10-13
ser_1256,gen_033,False,0.62,2025-01-07
ser_1256,gen_049,False,0.63,2023-10-28
ser_1257,gen_002,True,0.33,2024-04-25
ser_1257,gen_026,False,0.75,2021-12-01
ser_1258,gen_022,True,0.66,2021-01-25
ser_1258,gen_036,False,0.52,2024-06-08
ser_1258,gen_047,False,0.56,2022-04-28
ser_1259,gen_049,True,0.46,2020-12-07
ser_1259,gen_047,False,0.9,2023-12-16
ser_1260,gen_020,True,0.98,2020-05-25
ser_1260,gen_006,False,0.81,2021-10-20
ser_1261,gen_024,True,0.63,2020-04-14
ser_1261,gen_010,False,0.94,2025-03-20
ser_1262,gen_023,True,0.57,2024-12-23
ser_1262,gen_025,False,0.83,2023-03-02
ser_1262,gen_011,False,0.68,2023-01-10
ser_1263,gen_024,True,0.39,2024-07-12
ser_1264,gen_010,True,0.69,2021-06-05
ser_1264,gen_002,False,0.58,2024-07-30
ser_1264,gen_003,False,0.37,2024-01-12
ser_1265,gen_046,True,0.33,2023-11-06
ser_1265,gen_027,False,0.58,2021-09-24
ser_1266,gen_050,True,0.47,2021-11-16
ser_1266,gen_013,False,0.53,2024-08-07
ser_1266,gen_011,False,0.68,2022-11-21
ser_1267,gen_013,True,0.46,2020-07-01
ser_1267,gen_047,False,0.48,2021-05-24
ser_1267,gen_015,False,0.76,2022-01-02
ser_1268,gen_033,True,0.95,2023-11-05
ser_1268,gen_021,False,0.42,2024-06-28
ser_1269,gen_012,True,0.96,2024-07-10
ser_1269,gen_048,False,0.58,2022-06-09
ser_1269,gen_001,False,0.53,2021-06-13
ser_1270,gen_040,True,0.94,2024-04-23
ser_1270,gen_029,False,0.36,2023-03-08
ser_1271,gen_002,True,0.41,2023-01-04
ser_1272,gen_001,True,0.33,2021-02-24
ser_1273,gen_048,True,0.59,2022-04-18
ser_1274,gen_030,True,0.69,2022-11-06
ser_1275,gen_033,True,0.52,2023-07-03
ser_1275,gen_026,False,0.94,2023-04-03
ser_1275,gen_017,False,0.92,2022-03-12
ser_1276,gen_032,True,0.79,2024-05-12
ser_1277,gen_023,True,0.4,2024-02-08
ser_1277,gen_001,False,0.73,2021-08-27
ser_1278,gen_023,True,0.34,2020-06-23
ser_1279,gen_009,True,0.87,2023-03-21
ser_1280,gen_024,True,0.97,2022-01-24
ser_1281,gen_030,True,0.53,2023-04-14
ser_1282,gen_031,True,0.35,2023-04-28
ser_1283,gen_026,True,0.58,2020-08-26
ser_1283,gen_048,False,0.56,2021-08-14
ser_1284,gen_039,True,0.83,2021-01-23
ser_1285,gen_034,True,0.32,2024-08-06
ser_1286,gen_004,True,0.92,2020-04-01
ser_1286,gen_049,False,0.38,2022-08-02
ser_1286,gen_031,False,0.83,2025-01-30
