serie1_id,serie2_id,puntuacionSimilitud,algoritmo,fechaCalculada
ser_0873,ser_1543,0.56,jaccard,2024-03-13
ser_0873,ser_0392,0.75,cosine,2025-02-03
ser_0873,ser_1053,0.48,jaccard,2025-04-06
ser_0874,ser_2943,0.75,jaccard,2024-03-19
ser_0874,ser_2234,0.56,manual,2024-04-17
ser_0875,ser_2348,0.57,manual,2024-08-31
ser_0876,ser_0120,0.79,manual,2025-04-11
ser_0876,ser_1379,0.9,manual,2025-01-23
ser_0877,ser_2321,0.56,cosine,2024-10-02
ser_0877,ser_1189,0.77,manual,2025-01-17
ser_0877,ser_2086,0.68,jaccard,2024-12-08
ser_0878,ser_2639,0.49,cosine,2024-02-12
ser_0879,ser_0834,0.43,manual,2024-02-04
ser_0880,ser_2696,0.95,cosine,2024-09-22
ser_0880,ser_2284,0.51,manual,2024-09-18
ser_0881,ser_2602,0.61,cosine,2024-01-13
ser_0882,ser_0132,0.76,cosine,2024-09-18
ser_0882,ser_0047,0.53,manual,2024-11-11
ser_0882,ser_0508,0.71,jaccard,2024-10-15
ser_0883,ser_0261,0.74,collaborative,2025-02-18
ser_0884,ser_2199,0.8,jaccard,2024-02-02
ser_0884,ser_1338,0.51,collaborative,2024-06-07
ser_0884,ser_2356,0.74,jaccard,2024-09-06
ser_0885,ser_1755,0.42,manual,2024-05-16
ser_0886,ser_1181,0.8,jaccard,2024-10-28
ser_0887,ser_1298,0.49,collaborative,2024-03-15
ser_0888,ser_1271,0.95,manual,2024-01-04
ser_0888,ser_1089,0.74,jaccard,2024-09-23
ser_0889,ser_2995,0.53,cosine,2024-02-08
ser_0889,ser_1437,0.95,manual,2025-04-15
ser_0889,ser_0961,0.8,manual,2024-04-03
ser_0890,ser_0664,0.68,collaborative,2024-02-29
ser_0891,ser_2685,0.71,cosine,2024-03-22
ser_0892,ser_2196,0.8,jaccard,2024-01-04
ser_0892,ser_2793,0.55,collaborative,2024-02-25
ser_0893,ser_1664,0.51,jaccard,2024-01-26
ser_0894,ser_2265,0.8,manual,2024-11-29
ser_0895,ser_2158,0.46,cosine,2024-09-25
ser_0896,ser_1996,0.93,collaborative,2024-09-12
ser_0896,ser_0440,0.55,manual,2024-03-13
ser_0896,ser_0154,0.69,manual,2024-10-18
ser_0897,ser_1362,0.45,cosine,2024-06-28
ser_0897,ser_2984,0.68,collaborative,2024-11-22
ser_0897,ser_2372,0.62,manual,2024-10-29
ser_0898,ser_0824,0.56,jaccard,2024-01-17
ser_0898,ser_0827,0.87,manual,2025-04-30
ser_0898,ser_2856,0.8,jaccard,2025-04-09
ser_0899,ser_2778,0.47,cosine,2024-09-03
ser_0899,ser_0246,0.63,manual,2024-12-19
ser_0899,ser_1016,0.77,manual,2024-05-30
ser_0900,ser_1549,0.79,jaccard,2024-04-30
ser_0901,ser_2420,0.91,manual,2024-03-22
ser_0901,ser_2332,0.68,collaborative,2025-01-17
ser_0902,ser_1930,0.6,manual,2025-03-21
ser_0902,ser_0515,0.77,jaccard,2024-10-05
ser_0902,ser_2488,0.84,manual,2024-09-10
ser_0903,ser_0298,0.77,collaborative,2024-06-15
ser_0904,ser_2609,0.77,manual,2024-12-30
ser_0904,ser_0828,0.61,manual,2024-04-09
ser_0905,ser_2092,0.7,manual,2024-03-29
ser_0905,ser_1050,0.75,collaborative,2025-04-11
ser_0906,ser_0706,0.84,manual,2025-01-18
ser_0906,ser_1253,0.45,jaccard,2025-01-28
ser_0907,ser_1846,0.68,collaborative,2025-02-09
ser_0908,ser_2733,0.58,cosine,2025-04-28
ser_0908,ser_0639,0.73,cosine,2024-03-10
ser_0909,ser_1797,0.75,jaccard,2024-02-09
ser_0910,ser_2075,0.8,jaccard,2024-08-02
ser_0910,ser_2737,0.53,jaccard,2024-05-02
ser_0911,ser_2943,0.88,cosine,2024-04-01
ser_0912,ser_0693,0.78,cosine,2024-07-18
ser_0912,ser_2372,0.54,collaborative,2024-08-10
ser_0913,ser_1149,0.68,manual,2025-01-15
ser_0913,ser_1631,0.86,collaborative,2024-08-29
ser_0913,ser_0456,0.44,cosine,2025-02-22
ser_0914,ser_0123,0.64,collaborative,2024-06-03
ser_0915,ser_0086,0.52,jaccard,2024-04-12
ser_0916,ser_0134,0.85,collaborative,2024-05-02
ser_0917,ser_2238,0.85,manual,2024-06-11
ser_0917,ser_0057,0.46,jaccard,2024-09-29
ser_0918,ser_2231,0.44,collaborative,2024-03-21
ser_0918,ser_0319,0.89,cosine,2024-08-03
ser_0918,ser_0399,0.49,manual,2024-04-03
ser_0919,ser_0534,0.45,collaborative,2024-03-21
ser_0919,ser_0756,0.72,cosine,2024-11-21
ser_0920,ser_0609,0.53,cosine,2024-01-02
ser_0920,ser_2501,0.44,collaborative,2024-07-11
ser_0921,ser_2145,0.64,cosine,2024-03-18
ser_0922,ser_0115,0.46,manual,2024-09-01
ser_0922,ser_0686,0.48,manual,2024-01-19
ser_0923,ser_2080,0.94,jaccard,2024-07-07
ser_0924,ser_1634,0.41,jaccard,2024-08-16
ser_0925,ser_2567,0.82,jaccard,2024-08-05
ser_0926,ser_1004,0.5,collaborative,2024-12-14
ser_0927,ser_0350,0.69,jaccard,2024-07-23
ser_0927,ser_1072,0.54,collaborative,2024-10-31
ser_0927,ser_2737,0.46,cosine,2024-12-27
ser_0928,ser_1944,0.61,manual,2024-11-27
ser_0928,ser_1374,0.41,cosine,2025-04-02
ser_0928,ser_0908,0.42,manual,2024-04-08
ser_0929,ser_1197,0.57,collaborative,2024-08-28
ser_0929,ser_2538,0.87,cosine,2024-10-04
ser_0930,ser_0589,0.58,cosine,2024-10-26
ser_0931,ser_0680,0.59,collaborative,2025-01-05
ser_0931,ser_1395,0.63,collaborative,2024-03-27
ser_0931,ser_0272,0.63,manual,2024-05-13
ser_0932,ser_0286,0.46,cosine,2024-03-26
ser_0933,ser_0394,0.78,collaborative,2025-04-28
ser_0934,ser_0911,0.86,cosine,2024-02-16
ser_0934,ser_0554,0.69,jaccard,2024-06-20
ser_0934,ser_2161,0.75,collaborative,2025-01-08
ser_0935,ser_0852,0.44,cosine,2024-11-29
ser_0936,ser_0718,0.43,cosine,2024-02-02
ser_0937,ser_0416,0.75,manual,2024-05-20
ser_0937,ser_1348,0.92,jaccard,2025-03-23
ser_0938,ser_2872,0.79,manual,2024-12-28
ser_0939,ser_1520,0.79,manual,2024-12-07
ser_0939,ser_0740,0.91,manual,2024-07-25
ser_0939,ser_1497,0.77,jaccard,2024-10-12
ser_0940,ser_1745,0.54,cosine,2024-10-10
ser_0941,ser_1008,0.82,jaccard,2024-01-10
ser_0941,ser_1685,0.74,jaccard,2024-09-05
ser_0942,ser_0585,0.76,jaccard,2024-07-31
ser_0943,ser_2867,0.79,manual,2025-03-02
ser_0943,ser_0164,0.77,cosine,2024-05-20
ser_0943,ser_2519,0.52,manual,2024-07-26
ser_0944,ser_1606,0.91,collaborative,2024-03-26
ser_0944,ser_1925,0.52,jaccard,2025-03-18
ser_0944,ser_2919,0.5,manual,2024-10-24
ser_0945,ser_1166,0.92,collaborative,2025-04-18
ser_0945,ser_1041,0.86,jaccard,2024-08-16
ser_0946,ser_2574,0.6,manual,2024-03-27
ser_0946,ser_0654,0.7,collaborative,2025-01-01
ser_0947,ser_2085,0.57,manual,2025-03-17
ser_0948,ser_2142,0.67,jaccard,2025-02-01
ser_0949,ser_2055,0.71,collaborative,2025-03-07
ser_0950,ser_2404,0.54,cosine,2024-07-07
ser_0951,ser_1602,0.41,jaccard,2025-04-10
ser_0951,ser_2026,0.46,collaborative,2024-07-29
ser_0952,ser_2079,0.94,collaborative,2024-11-18
ser_0952,ser_1476,0.52,manual,2024-05-14
ser_0953,ser_1820,0.69,manual,2024-08-10
ser_0953,ser_0703,0.6,jaccard,2024-09-05
ser_0954,ser_2188,0.8,jaccard,2024-01-14
ser_0955,ser_2961,0.83,cosine,2024-12-14
ser_0956,ser_0260,0.85,cosine,2024-02-23
ser_0956,ser_1275,0.71,manual,2024-10-29
ser_0957,ser_0467,0.81,jaccard,2024-10-22
ser_0958,ser_0497,0.72,collaborative,2024-04-13
ser_0958,ser_2337,0.6,manual,2024-03-19
ser_0959,ser_1130,0.52,collaborative,2024-05-12
ser_0959,ser_2101,0.67,collaborative,2024-04-05
ser_0959,ser_0144,0.6,cosine,2024-07-01
ser_0960,ser_2730,0.62,manual,2024-03-09
ser_0960,ser_1776,0.6,collaborative,2024-12-27
ser_0961,ser_0973,0.59,collaborative,2024-05-06
ser_0962,ser_0475,0.49,collaborative,2024-07-13
ser_0963,ser_1498,0.47,cosine,2024-04-01
ser_0963,ser_0739,0.77,collaborative,2024-08-06
ser_0964,ser_2004,0.82,manual,2024-06-21
ser_0964,ser_2023,0.53,collaborative,2024-06-19
ser_0965,ser_2522,0.73,jaccard,2024-02-11
ser_0966,ser_2396,0.76,cosine,2025-02-09
ser_0966,ser_2612,0.66,manual,2024-08-13
ser_0966,ser_0222,0.81,cosine,2024-11-24
ser_0967,ser_0834,0.76,cosine,2024-05-20
ser_0968,ser_0150,0.48,manual,2025-01-14
ser_0969,ser_1219,0.93,manual,2024-10-08
ser_0970,ser_0676,0.55,collaborative,2024-12-13
ser_0971,ser_2230,0.52,cosine,2025-03-13
ser_0972,ser_0933,0.55,collaborative,2024-05-18
ser_0973,ser_2437,0.54,collaborative,2024-12-12
ser_0973,ser_0371,0.77,jaccard,2024-09-29
ser_0973,ser_2200,0.71,collaborative,2024-02-23
ser_0974,ser_1118,0.42,cosine,2024-08-22
ser_0974,ser_1092,0.78,collaborative,2024-04-28
ser_0975,ser_2178,0.53,collaborative,2024-09-15
ser_0975,ser_1843,0.68,manual,2024-04-03
ser_0975,ser_1728,0.89,cosine,2025-01-28
ser_0976,ser_1677,0.73,manual,2024-05-04
ser_0977,ser_2525,0.5,jaccard,2024-06-09
ser_0977,ser_0038,0.63,manual,2024-04-03
ser_0977,ser_1287,0.56,collaborative,2025-02-21
ser_0978,ser_1344,0.44,manual,2024-03-30
ser_0979,ser_2896,0.91,cosine,2025-03-28
ser_0980,ser_2397,0.78,jaccard,2025-02-18
ser_0980,ser_1309,0.53,collaborative,2024-03-06
ser_0981,ser_2341,0.62,collaborative,2025-01-07
ser_0981,ser_1285,0.68,jaccard,2025-02-27
ser_0981,ser_1496,0.86,jaccard,2024-02-14
ser_0982,ser_0639,0.63,manual,2024-11-04
ser_0982,ser_2871,0.86,jaccard,2024-07-14
ser_0982,ser_2808,0.81,cosine,2024-09-10
ser_0983,ser_0724,0.77,collaborative,2024-10-19
ser_0984,ser_0422,0.47,manual,2024-10-15
ser_0985,ser_0377,0.77,collaborative,2024-09-28
ser_0985,ser_0921,0.89,jaccard,2024-12-15
ser_0986,ser_1993,0.56,collaborative,2024-01-11
ser_0986,ser_0306,0.95,cosine,2024-07-31
ser_0987,ser_1252,0.8,collaborative,2024-06-06
ser_0987,ser_2329,0.72,cosine,2024-04-20
ser_0987,ser_2475,0.75,collaborative,2024-06-25
ser_0988,ser_1108,0.82,manual,2024-09-25
ser_0989,ser_1148,0.53,cosine,2025-01-12
ser_0990,ser_1041,0.53,cosine,2024-06-01
ser_0990,ser_0691,0.94,collaborative,2024-02-17
ser_0991,ser_1469,0.66,manual,2024-02-26
ser_0991,ser_1227,0.67,cosine,2024-01-20
ser_0991,ser_0404,0.9,manual,2024-12-28
ser_0992,ser_0605,0.71,jaccard,2025-04-11
ser_0993,ser_2882,0.74,cosine,2024-01-24
ser_0994,ser_1108,0.9,cosine,2024-10-01
ser_0994,ser_1379,0.91,manual,2024-06-12
ser_0994,ser_1841,0.75,manual,2024-10-01
ser_0995,ser_0767,0.55,collaborative,2024-09-04
ser_0995,ser_1955,0.41,manual,2024-11-19
ser_0996,ser_1327,0.75,cosine,2024-08-05
ser_0997,ser_1973,0.43,jaccard,2024-01-16
ser_0997,ser_2204,0.68,manual,2024-02-03
ser_0998,ser_2232,0.89,collaborative,2024-03-18
ser_0999,ser_0100,0.77,jaccard,2024-01-15
ser_1000,ser_0564,0.48,cosine,2025-04-25
ser_1001,ser_1186,0.73,jaccard,2025-01-18
ser_1001,ser_0354,0.53,jaccard,2024-04-17
ser_1001,ser_1321,0.45,cosine,2024-11-23
ser_1002,ser_1048,0.42,manual,2024-03-29
ser_1003,ser_1142,0.85,collaborative,2024-08-29
ser_1003,ser_0247,0.59,collaborative,2024-04-21
ser_1003,ser_2322,0.65,collaborative,2024-03-16
ser_1004,ser_1954,0.44,cosine,2025-03-26
ser_1004,ser_0525,0.59,jaccard,2024-08-23
ser_1004,ser_2472,0.53,manual,2024-04-17
ser_1005,ser_1863,0.73,manual,2024-08-05
ser_1005,ser_2100,0.67,manual,2025-02-05
ser_1005,ser_0198,0.92,manual,2024-12-17
ser_1006,ser_2969,0.7,manual,2024-10-14
ser_1007,ser_0297,0.75,jaccard,2024-04-07
ser_1008,ser_2514,0.88,cosine,2024-09-29
ser_1009,ser_1371,0.47,jaccard,2024-12-10
ser_1010,ser_0925,0.44,cosine,2024-04-10
ser_1010,ser_1035,0.56,manual,2024-08-14
ser_1011,ser_1269,0.79,collaborative,2024-06-06
ser_1011,ser_2779,0.7,manual,2024-10-31
ser_1011,ser_2166,0.7,cosine,2024-03-04
ser_1012,ser_0113,0.79,collaborative,2024-02-24
ser_1012,ser_0665,0.66,collaborative,2024-01-19
ser_1012,ser_1020,0.52,jaccard,2024-01-08
ser_1013,ser_1895,0.89,jaccard,2025-03-08
ser_1013,ser_1695,0.44,jaccard,2024-09-23
ser_1014,ser_1935,0.54,manual,2024-10-28
ser_1014,ser_2980,0.45,collaborative,2024-08-09
ser_1014,ser_0590,0.5,cosine,2024-01-31
ser_1015,ser_0220,0.54,cosine,2024-06-01
ser_1016,ser_1871,0.41,collaborative,2024-10-27
ser_1016,ser_2952,0.61,collaborative,2025-04-28
ser_1016,ser_2418,0.47,manual,2024-05-08
ser_1017,ser_2366,0.7,collaborative,2024-07-23
ser_1017,ser_1613,0.61,jaccard,2024-08-10
ser_1018,ser_1927,0.45,collaborative,2025-03-11
ser_1018,ser_0712,0.56,cosine,2024-03-21
ser_1019,ser_2557,0.7,collaborative,2025-04-04
ser_1020,ser_2047,0.89,cosine,2024-12-26
ser_1021,ser_1377,0.56,jaccard,2024-01-02
ser_1022,ser_0466,0.68,cosine,2024-05-08
ser_1022,ser_0777,0.53,jaccard,2024-01-06
ser_1022,ser_0975,0.43,jaccard,2025-02-06
ser_1023,ser_1744,0.76,collaborative,2024-07-24
ser_1023,ser_2102,0.83,manual,2024-02-01
ser_1024,ser_0730,0.42,manual,2024-07-28
ser_1024,ser_0728,0.5,cosine,2024-03-01
ser_1025,ser_1234,0.47,jaccard,2024-08-14
ser_1025,ser_1196,0.41,collaborative,2024-07-20
ser_1025,ser_1413,0.58,cosine,2024-12-31
ser_1026,ser_2436,0.66,cosine,2025-01-12
ser_1027,ser_2068,0.88,collaborative,2024-03-18
ser_1027,ser_1675,0.77,manual,2024-05-25
ser_1028,ser_2070,0.57,cosine,2024-07-03
ser_1029,ser_2700,0.87,cosine,2025-01-23
ser_1030,ser_2210,0.69,cosine,2024-06-04
ser_1030,ser_0558,0.59,collaborative,2024-12-30
ser_1031,ser_0622,0.6,jaccard,2025-03-13
ser_1032,ser_2090,0.56,manual,2025-01-17
ser_1032,ser_1224,0.72,jaccard,2024-09-30
ser_1033,ser_0109,0.67,cosine,2024-01-13
ser_1034,ser_0734,0.92,jaccard,2024-02-27
ser_1035,ser_2676,0.91,cosine,2024-05-07
ser_1035,ser_0717,0.74,cosine,2024-04-15
ser_1035,ser_1211,0.92,collaborative,2025-01-31
ser_1036,ser_0132,0.63,jaccard,2024-11-07
ser_1037,ser_2283,0.95,cosine,2024-04-12
ser_1037,ser_2455,0.74,cosine,2024-11-09
ser_1038,ser_1823,0.62,collaborative,2024-07-30
ser_1039,ser_2865,0.47,jaccard,2025-01-20
ser_1040,ser_1512,0.56,cosine,2025-03-09
ser_1040,ser_1956,0.51,collaborative,2024-09-01
ser_1041,ser_1254,0.68,collaborative,2024-11-01
ser_1041,ser_0389,0.57,manual,2024-11-03
ser_1041,ser_0543,0.41,cosine,2024-05-23
ser_1042,ser_0946,0.59,collaborative,2024-09-19
ser_1043,ser_1123,0.78,collaborative,2024-05-09
ser_1044,ser_0118,0.86,manual,2024-05-25
ser_1044,ser_1950,0.81,manual,2025-02-28
ser_1044,ser_0796,0.55,collaborative,2024-08-13
ser_1045,ser_0174,0.7,cosine,2025-04-25
ser_1045,ser_0924,0.63,collaborative,2024-07-14
ser_1045,ser_0351,0.82,manual,2024-05-14
ser_1046,ser_2443,0.66,cosine,2024-06-13
ser_1046,ser_2755,0.62,manual,2025-02-28
ser_1047,ser_0113,0.46,manual,2024-12-02
ser_1047,ser_1750,0.86,collaborative,2024-09-04
ser_1048,ser_0482,0.72,jaccard,2025-03-04
ser_1048,ser_1577,0.65,manual,2025-03-27
ser_1049,ser_1885,0.66,cosine,2024-02-11
ser_1050,ser_2785,0.57,cosine,2024-07-22
ser_1051,ser_1283,0.58,cosine,2025-02-18
ser_1052,ser_2394,0.87,cosine,2024-08-10
ser_1053,ser_0919,0.46,manual,2024-01-29
ser_1054,ser_1527,0.8,collaborative,2025-01-17
ser_1055,ser_0442,0.82,collaborative,2024-11-26
ser_1055,ser_0225,0.85,cosine,2025-01-22
ser_1055,ser_2669,0.64,collaborative,2025-03-05
ser_1056,ser_2301,0.91,collaborative,2024-12-01
ser_1056,ser_1138,0.72,manual,2024-08-31
ser_1057,ser_2407,0.76,cosine,2025-04-28
ser_1057,ser_2388,0.65,cosine,2024-08-27
ser_1057,ser_1202,0.51,manual,2024-05-25
ser_1058,ser_0603,0.85,collaborative,2025-02-19
ser_1059,ser_1496,0.71,manual,2024-11-30
ser_1060,ser_1147,0.47,cosine,2025-02-16
ser_1061,ser_2385,0.91,collaborative,2025-02-05
ser_1062,ser_2818,0.83,manual,2024-03-25
ser_1063,ser_2273,0.42,manual,2024-10-23
ser_1064,ser_2244,0.56,manual,2025-01-15
ser_1064,ser_1590,0.51,manual,2024-10-12
ser_1065,ser_0180,0.77,jaccard,2024-10-21
ser_1066,ser_1202,0.5,manual,2024-10-28
ser_1067,ser_2023,0.75,collaborative,2024-10-12
ser_1068,ser_1800,0.64,cosine,2025-03-11
ser_1069,ser_0270,0.61,jaccard,2025-03-11
ser_1069,ser_0938,0.41,jaccard,2024-05-05
ser_1070,ser_1179,0.79,collaborative,2024-08-16
ser_1071,ser_0710,0.66,cosine,2024-07-21
ser_1072,ser_2219,0.52,collaborative,2025-03-18
ser_1073,ser_2795,0.67,cosine,2025-01-18
ser_1073,ser_0689,0.95,cosine,2024-09-26
ser_1073,ser_1895,0.89,jaccard,2024-09-18
ser_1074,ser_2362,0.49,jaccard,2024-06-20
ser_1074,ser_1359,0.94,cosine,2024-04-14
ser_1075,ser_1266,0.52,manual,2025-02-10
ser_1076,ser_2270,0.57,manual,2024-12-16
ser_1076,ser_1014,0.5,jaccard,2024-05-31
ser_1076,ser_0366,0.94,jaccard,2024-03-08
ser_1077,ser_2156,0.4,collaborative,2024-07-01
ser_1077,ser_0492,0.56,jaccard,2024-02-12
ser_1077,ser_1770,0.68,collaborative,2024-03-01
ser_1078,ser_1440,0.6,jaccard,2024-08-25
ser_1079,ser_2741,0.52,cosine,2025-04-04
ser_1080,ser_0871,0.68,cosine,2024-04-14
ser_1080,ser_0409,0.64,collaborative,2024-08-24
ser_1080,ser_2325,0.43,cosine,2024-11-15
ser_1081,ser_2233,0.48,collaborative,2025-03-13
ser_1081,ser_1253,0.9,cosine,2024-09-25
ser_1081,ser_1194,0.75,collaborative,2024-05-13
ser_1082,ser_1945,0.49,manual,2024-01-18
ser_1083,ser_1185,0.49,jaccard,2024-08-26
ser_1083,ser_2312,0.85,jaccard,2025-01-26
ser_1083,ser_1441,0.52,manual,2024-09-10
ser_1084,ser_0127,0.62,jaccard,2024-08-09
ser_1085,ser_1687,0.4,cosine,2025-02-22
ser_1085,ser_1001,0.73,collaborative,2025-02-27
ser_1086,ser_1521,0.45,jaccard,2024-05-21
ser_1086,ser_1992,0.62,jaccard,2025-03-04
ser_1087,ser_0675,0.53,collaborative,2024-03-02
ser_1087,ser_0266,0.71,jaccard,2024-05-06
ser_1087,ser_0127,0.65,collaborative,2024-09-05
ser_1088,ser_0250,0.92,manual,2024-08-25
ser_1089,ser_0153,0.65,collaborative,2025-01-04
ser_1089,ser_1566,0.63,collaborative,2024-02-23
ser_1090,ser_1167,0.67,jaccard,2024-08-15
ser_1091,ser_0372,0.57,collaborative,2024-08-06
ser_1091,ser_0469,0.57,collaborative,2024-07-29
ser_1091,ser_0728,0.85,jaccard,2024-11-16
ser_1092,ser_1544,0.58,cosine,2024-01-14
ser_1092,ser_1182,0.68,jaccard,2024-12-26
ser_1092,ser_2572,0.5,cosine,2024-09-15
ser_1093,ser_2356,0.77,manual,2024-09-24
ser_1093,ser_2671,0.47,jaccard,2024-03-14
ser_1094,ser_0341,0.92,collaborative,2024-08-15
ser_1095,ser_0737,0.6,manual,2024-02-22
ser_1095,ser_1199,0.93,cosine,2024-02-18
ser_1095,ser_2242,0.93,collaborative,2025-02-13
ser_1096,ser_2814,0.9,manual,2024-03-13
ser_1096,ser_2653,0.82,jaccard,2024-08-30
ser_1097,ser_1322,0.74,jaccard,2024-11-21
ser_1097,ser_1375,0.73,cosine,2024-07-05
ser_1097,ser_1698,0.85,jaccard,2025-01-10
ser_1098,ser_1063,0.61,cosine,2024-07-04
ser_1099,ser_2859,0.41,collaborative,2024-08-07
ser_1099,ser_0627,0.9,collaborative,2024-04-20
ser_1100,ser_2681,0.42,collaborative,2024-11-01
ser_1100,ser_0198,0.64,collaborative,2024-05-11
ser_1101,ser_0296,0.88,collaborative,2024-09-27
ser_1101,ser_2098,0.52,collaborative,2024-10-02
ser_1102,ser_2524,0.75,jaccard,2025-02-19
ser_1103,ser_2715,0.48,manual,2024-09-12
ser_1103,ser_1551,0.77,collaborative,2024-04-06
ser_1104,ser_1712,0.47,collaborative,2024-03-25
ser_1104,ser_0876,0.55,manual,2024-09-25
ser_1105,ser_0966,0.73,collaborative,2025-01-24
ser_1106,ser_2333,0.75,cosine,2024-03-12
ser_1107,ser_0036,0.6,manual,2024-06-14
ser_1107,ser_2918,0.93,manual,2024-11-03
ser_1108,ser_0841,0.54,manual,2024-06-01
ser_1109,ser_0041,0.78,collaborative,2024-07-14
ser_1109,ser_2981,0.53,collaborative,2025-04-30
ser_1109,ser_1763,0.51,cosine,2024-10-08
ser_1110,ser_0898,0.83,collaborative,2024-04-11
ser_1111,ser_2039,0.43,collaborative,2024-06-08
ser_1112,ser_1170,0.58,cosine,2024-10-18
ser_1112,ser_1855,0.83,manual,2024-09-03
ser_1112,ser_0698,0.59,jaccard,2025-04-23
ser_1113,ser_1048,0.49,collaborative,2024-12-06
ser_1114,ser_1398,0.58,cosine,2024-09-11
ser_1115,ser_2055,0.52,manual,2024-03-21
ser_1115,ser_1221,0.56,manual,2024-04-09
ser_1116,ser_2130,0.9,collaborative,2024-01-24
ser_1117,ser_1816,0.86,manual,2025-02-28
ser_1118,ser_0134,0.45,collaborative,2024-09-13
ser_1119,ser_1101,0.56,collaborative,2024-03-30
ser_1119,ser_1703,0.73,cosine,2024-02-13
ser_1120,ser_1959,0.8,cosine,2024-09-06
ser_1120,ser_1375,0.64,manual,2025-02-13
ser_1120,ser_0012,0.73,collaborative,2024-01-18
ser_1121,ser_1312,0.47,manual,2024-04-30
ser_1122,ser_0475,0.71,jaccard,2025-02-23
ser_1123,ser_0056,0.55,jaccard,2024-07-21
ser_1123,ser_0701,0.54,cosine,2024-10-12
ser_1124,ser_1361,0.78,jaccard,2024-11-06
ser_1125,ser_0011,0.64,cosine,2024-10-24
ser_1126,ser_0359,0.58,jaccard,2024-04-28
ser_1126,ser_1045,0.78,jaccard,2024-11-18
ser_1126,ser_1125,0.41,collaborative,2024-09-04
ser_1127,ser_2919,0.7,jaccard,2025-03-01
ser_1128,ser_2377,0.48,jaccard,2025-01-30
ser_1129,ser_2581,0.63,cosine,2024-09-11
ser_1129,ser_2532,0.72,cosine,2024-06-15
ser_1130,ser_1782,0.65,collaborative,2024-01-23
ser_1131,ser_2669,0.9,manual,2025-04-23
ser_1131,ser_0130,0.43,jaccard,2024-09-25
ser_1131,ser_1188,0.89,collaborative,2024-04-21
ser_1132,ser_2712,0.72,cosine,2025-02-19
ser_1132,ser_0271,0.57,jaccard,2024-03-16
ser_1132,ser_0954,0.71,collaborative,2024-06-03
ser_1133,ser_2267,0.43,collaborative,2025-03-17
ser_1133,ser_2890,0.53,collaborative,2024-05-20
ser_1134,ser_0111,0.66,cosine,2024-09-26
ser_1134,ser_2740,0.47,cosine,2024-07-13
ser_1134,ser_2537,0.87,collaborative,2025-04-20
ser_1135,ser_2180,0.44,manual,2025-01-29
ser_1135,ser_1079,0.78,manual,2025-01-12
ser_1135,ser_0929,0.77,cosine,2025-01-13
ser_1136,ser_1794,0.47,cosine,2024-11-02
ser_1136,ser_2007,0.77,cosine,2024-01-13
ser_1137,ser_2414,0.82,jaccard,2024-10-02
ser_1137,ser_0452,0.88,jaccard,2025-03-01
ser_1138,ser_2887,0.48,cosine,2024-11-07
ser_1139,ser_2094,0.54,cosine,2024-11-21
ser_1139,ser_0105,0.92,cosine,2024-08-24
ser_1140,ser_1124,0.85,cosine,2024-02-20
ser_1140,ser_0533,0.81,collaborative,2024-04-16
ser_1141,ser_0587,0.85,manual,2024-09-14
ser_1142,ser_2120,0.73,cosine,2024-08-19
ser_1143,ser_2929,0.78,manual,2025-02-23
ser_1143,ser_2454,0.82,jaccard,2024-11-07
ser_1144,ser_1981,0.67,cosine,2024-04-12
ser_1145,ser_2161,0.48,collaborative,2024-02-11
ser_1146,ser_0739,0.81,jaccard,2024-11-12
ser_1146,ser_1487,0.79,cosine,2025-02-15
ser_1146,ser_1361,0.44,manual,2024-02-20
ser_1147,ser_2086,0.68,jaccard,2024-01-27
ser_1147,ser_0973,0.79,jaccard,2024-06-17
ser_1147,ser_2430,0.66,manual,2024-06-19
ser_1148,ser_2716,0.42,cosine,2025-03-24
ser_1148,ser_2064,0.43,jaccard,2025-04-17
ser_1149,ser_2821,0.6,manual,2025-02-11
ser_1149,ser_1279,0.65,cosine,2024-07-31
ser_1149,ser_2622,0.67,jaccard,2024-02-18
ser_1150,ser_2432,0.93,jaccard,2024-02-23
ser_1151,ser_1273,0.93,jaccard,2025-01-31
ser_1152,ser_1369,0.92,manual,2025-04-23
ser_1152,ser_1697,0.84,collaborative,2025-03-30
ser_1153,ser_1547,0.7,collaborative,2024-07-16
ser_1154,ser_0188,0.69,cosine,2024-11-21
ser_1154,ser_0499,0.82,jaccard,2024-12-11
ser_1154,ser_1730,0.61,collaborative,2024-12-01
ser_1155,ser_1667,0.84,manual,2024-04-30
ser_1155,ser_1682,0.91,jaccard,2024-08-15
ser_1156,ser_1375,0.73,jaccard,2024-07-29
ser_1157,ser_2497,0.75,jaccard,2024-11-01
ser_1157,ser_0773,0.49,cosine,2024-06-14
ser_1157,ser_1158,0.59,jaccard,2024-04-16
ser_1158,ser_0932,0.71,manual,2025-04-10
ser_1158,ser_0203,0.64,collaborative,2024-12-18
ser_1158,ser_1639,0.79,jaccard,2025-01-21
ser_1159,ser_1011,0.73,cosine,2024-06-05
ser_1160,ser_2768,0.74,jaccard,2024-12-03
ser_1161,ser_0927,0.62,jaccard,2024-11-26
ser_1162,ser_1609,0.76,manual,2024-03-06
ser_1163,ser_2754,0.55,collaborative,2024-02-19
ser_1164,ser_2465,0.49,jaccard,2024-08-18
ser_1164,ser_2704,0.51,manual,2024-10-27
ser_1164,ser_1974,0.88,collaborative,2024-10-30
