actor_id,serie_id,personaje,protagonista,temporadas
act_0433,ser_0428,Padre/Madre,True,2|4
act_0208,ser_0428,Hijo/a,True,1|2|3|4
act_0355,ser_0428,Antagonista Principal,False,1|2|3|4
act_0654,ser_0428,Protagonista B,False,1|2|3|4
act_0132,ser_0428,Amigo/a,False,1|2|4
act_0587,ser_0428,Líder,False,2|4
act_0083,ser_0429,Rebelde,True,1|3|6|7
act_0561,ser_0429,Soldado,True,6
act_0539,ser_0429,Rebelde,False,2|4|6|7
act_0781,ser_0430,Médico,True,2|3|4|5
act_0681,ser_0430,Soldado,True,1|3|4|5
act_0422,ser_0430,Padre/Madre,False,1|2|3|4|5
act_0516,ser_0430,Profesor,False,1|2|3|4|5
act_0454,ser_0430,Espía,False,1|4
act_0723,ser_0430,Médico,False,3|5
act_0175,ser_0430,Líder,False,4|5
act_0494,ser_0431,Soldado,True,4|5
act_0435,ser_0431,Hijo/a,True,1|2|3|6|7
act_0022,ser_0431,Mentor,False,7
act_0476,ser_0432,Médico,True,1
act_0692,ser_0432,Hijo/a,True,1|3|4
act_0079,ser_0432,Rebelde,False,1|2|3|4
act_0220,ser_0433,Padre/Madre,True,6
act_0663,ser_0433,Profesor,True,2|3|4|5|6|7|8|9
act_0415,ser_0433,Hijo/a,False,1|2|3|4|7|8|9
act_0142,ser_0433,Protagonista A,False,2|3|4|5|6|7|8|9
act_0096,ser_0433,Hijo/a,False,1|6|7|8
act_0245,ser_0433,Profesor,False,1|6|8
act_0506,ser_0434,Hijo/a,True,1
act_0221,ser_0434,Espía,True,1
act_0635,ser_0434,Profesor,False,1
act_0571,ser_0434,Amigo/a,False,1
act_0382,ser_0434,Hijo/a,False,1
act_0190,ser_0434,Padre/Madre,False,1
act_0558,ser_0435,Mentor,True,2
act_0347,ser_0435,Protagonista B,True,1|3|4|5
act_0595,ser_0435,Líder,False,2|6
act_0528,ser_0435,Profesor,False,3|6
act_0063,ser_0435,Protagonista A,False,1|2|3|4|5|6
act_0658,ser_0435,Hijo/a,False,1|2|3|5|6
act_0483,ser_0435,Líder,False,1|3|4|5|6
act_0175,ser_0436,Profesor,True,1
act_0170,ser_0436,Protagonista B,True,1|2|3|5|6
act_0112,ser_0436,Líder,False,1|5|6
act_0660,ser_0436,Líder,False,1|4|5|6
act_0736,ser_0436,Médico,False,5|6
act_0231,ser_0436,Amigo/a,False,2|4
act_0423,ser_0436,Amigo/a,False,2
act_0623,ser_0437,Espía,True,2|5|9
act_0119,ser_0437,Padre/Madre,True,1|8
act_0336,ser_0437,Detective,False,6|7|8|9
act_0022,ser_0437,Padre/Madre,False,3|5|7|8|9
act_0532,ser_0437,Antagonista Principal,False,1|2|3|4|5|6|7|8|9
act_0238,ser_0437,Antagonista Principal,False,1|5
act_0788,ser_0438,Soldado,True,7|9|11
act_0220,ser_0438,Antagonista Principal,True,3|5
act_0561,ser_0438,Rebelde,False,6|7
act_0069,ser_0439,Antagonista Principal,True,1|3|4|6|7|9|10|11|12
act_0118,ser_0439,Hijo/a,True,2|4|5|10|11
act_0430,ser_0439,Protagonista B,False,1|2|4|6|9|10|11|12
act_0760,ser_0439,Protagonista A,False,1
act_0176,ser_0439,Antagonista Principal,False,1|3|4|5|6|8|9|10|11
act_0454,ser_0440,Detective,True,5|8
act_0416,ser_0440,Antagonista Principal,True,1|2|3|4|5|6|7|8|9
act_0382,ser_0440,Médico,False,3|6|9
act_0117,ser_0441,Padre/Madre,True,1
act_0250,ser_0441,Protagonista B,True,1|3|4
act_0349,ser_0441,Mentor,False,2|4
act_0076,ser_0441,Médico,False,3|4
act_0193,ser_0441,Profesor,False,1|2|3|4|6
act_0217,ser_0441,Amigo/a,False,1|5
act_0643,ser_0441,Protagonista A,False,1|3|4
act_0761,ser_0442,Soldado,True,2|3|4|8|10
act_0444,ser_0442,Hijo/a,True,1|2|3|4|5|6|7|9|10
act_0609,ser_0442,Padre/Madre,False,1
act_0647,ser_0442,Protagonista B,False,1|2|3|6|9|10
act_0077,ser_0442,Amigo/a,False,10
act_0356,ser_0442,Antagonista Principal,False,2|3|4|6|8|10
act_0219,ser_0443,Líder,True,1|2|3|4|6|7|8|9
act_0729,ser_0443,Soldado,True,1|2|3|4|5|7|8|9
act_0436,ser_0443,Médico,False,1|2|3|4|6|7|8|9
act_0703,ser_0443,Profesor,False,1|6|9
act_0596,ser_0443,Detective,False,1|6
act_0276,ser_0443,Detective,False,2|5|9
act_0608,ser_0443,Detective,False,1|2|3|5|6|7|8|9
act_0236,ser_0444,Espía,True,1|5|6|8
act_0308,ser_0444,Protagonista A,True,2|4|5|7
act_0307,ser_0444,Soldado,False,1
act_0566,ser_0445,Protagonista B,True,1
act_0189,ser_0445,Rebelde,True,1
act_0162,ser_0445,Rebelde,False,1
act_0300,ser_0445,Soldado,False,1
act_0251,ser_0446,Detective,True,1|5|6
act_0481,ser_0446,Líder,True,2|3|4|5|6|7|8|9|10|11
act_0165,ser_0446,Líder,False,1|2|3|4|5|7|10|11
act_0560,ser_0447,Profesor,True,3|10
act_0670,ser_0447,Rebelde,True,1|2|5|6|7|8|9|10
act_0143,ser_0447,Hijo/a,False,3|4|5|6|8|9
act_0303,ser_0447,Soldado,False,1|2|3|4|6|7|8|9|10
act_0140,ser_0447,Rebelde,False,1|2|4|5|7|8
act_0502,ser_0448,Médico,True,5|6|10|12
act_0115,ser_0448,Mentor,True,8
act_0111,ser_0448,Protagonista A,False,2
act_0784,ser_0448,Protagonista A,False,6|7|8|9|11
act_0255,ser_0449,Protagonista B,True,3|6|11
act_0361,ser_0449,Protagonista B,True,8|9
act_0775,ser_0449,Hijo/a,False,1|2|3|4|6|8|11
act_0405,ser_0449,Detective,False,1
act_0248,ser_0449,Rebelde,False,1|2|4|10|11
act_0431,ser_0450,Profesor,True,2
act_0578,ser_0450,Profesor,True,1|2
act_0114,ser_0450,Profesor,False,1|2
act_0517,ser_0450,Hijo/a,False,1|2
act_0170,ser_0451,Médico,True,2
act_0397,ser_0451,Rebelde,True,1
act_0053,ser_0451,Mentor,False,1|2
act_0485,ser_0451,Espía,False,1
act_0344,ser_0451,Profesor,False,1|2
act_0404,ser_0452,Padre/Madre,True,1|2|3|4|5|6|7|8|9
act_0130,ser_0452,Protagonista A,True,2|3|4|7|8
act_0675,ser_0452,Líder,False,7
act_0489,ser_0453,Amigo/a,True,1|2|3
act_0366,ser_0453,Mentor,True,1|2
act_0008,ser_0453,Rebelde,False,2|3
act_0580,ser_0453,Espía,False,2|3
act_0404,ser_0453,Amigo/a,False,3
act_0006,ser_0454,Profesor,True,1|3|4|5|6|8|11
act_0076,ser_0454,Antagonista Principal,True,12
act_0441,ser_0454,Amigo/a,False,1|4|6|7|8|9|12
act_0171,ser_0454,Rebelde,False,5|7|9
act_0766,ser_0454,Amigo/a,False,1|3|5|6|7|9|11|12
act_0080,ser_0454,Detective,False,2|3|4|7|9|10|11|12
act_0470,ser_0454,Protagonista A,False,1|2|3|4|5|6|7|8|9|10|11|12
act_0224,ser_0454,Líder,False,4
act_0311,ser_0455,Rebelde,True,2
act_0355,ser_0455,Líder,True,1
act_0561,ser_0455,Protagonista A,False,1|2|3
act_0097,ser_0455,Padre/Madre,False,3
act_0635,ser_0455,Padre/Madre,False,1|2|3
act_0395,ser_0456,Espía,True,1|2|3|4|5|6
act_0016,ser_0456,Protagonista A,True,1|2|4|6
act_0188,ser_0456,Padre/Madre,False,2|3|5|6
act_0227,ser_0456,Padre/Madre,False,1|2|4|5|6
act_0234,ser_0456,Detective,False,1|2|3|5|6
act_0699,ser_0456,Protagonista A,False,2|4|5|6
act_0623,ser_0457,Hijo/a,True,1|2|3|4
act_0662,ser_0457,Detective,True,3
act_0376,ser_0457,Antagonista Principal,False,2|4
act_0255,ser_0458,Protagonista A,True,1|2|3|4
act_0465,ser_0458,Mentor,True,5
act_0668,ser_0458,Detective,False,3|4|5
act_0264,ser_0458,Protagonista A,False,1|3|4|5
act_0104,ser_0458,Médico,False,1|2|5
act_0062,ser_0458,Amigo/a,False,1|3|5
act_0398,ser_0458,Protagonista A,False,1|2|3|4|5
act_0178,ser_0458,Médico,False,4
act_0304,ser_0459,Amigo/a,True,1|2
act_0481,ser_0459,Espía,True,1|2|3|4
act_0356,ser_0459,Amigo/a,False,1|2|4|5
act_0024,ser_0459,Detective,False,2|3|4|5
act_0507,ser_0459,Antagonista Principal,False,5
act_0694,ser_0459,Soldado,False,1|2|3|4|5
act_0610,ser_0459,Detective,False,1|2|3|4|5
act_0688,ser_0460,Mentor,True,1|3|5|6|7|8|10
act_0592,ser_0460,Líder,True,1|5|6
act_0207,ser_0460,Rebelde,False,1|4|5|6|8|9|10
act_0165,ser_0460,Protagonista A,False,2|3|4|5|6|7|8|9|10
act_0098,ser_0461,Rebelde,True,2
act_0751,ser_0461,Soldado,True,1|2
act_0329,ser_0461,Espía,False,1|2
act_0425,ser_0461,Padre/Madre,False,1|2
act_0771,ser_0462,Líder,True,1
act_0464,ser_0462,Soldado,True,1
act_0787,ser_0462,Mentor,False,1
act_0497,ser_0463,Rebelde,True,1
act_0090,ser_0463,Profesor,True,2
act_0301,ser_0463,Detective,False,2
act_0382,ser_0463,Profesor,False,1|2
act_0634,ser_0464,Antagonista Principal,True,1|2|3|4|6
act_0029,ser_0464,Detective,True,1|3|5|6
act_0035,ser_0464,Amigo/a,False,1|2|4
act_0486,ser_0464,Hijo/a,False,5
act_0229,ser_0464,Profesor,False,4
act_0734,ser_0464,Profesor,False,1|2|3|4|5
act_0328,ser_0465,Mentor,True,4|5|6|7|8
act_0729,ser_0465,Protagonista A,True,3|7
act_0302,ser_0465,Padre/Madre,False,4|5|6|7|8
act_0232,ser_0465,Mentor,False,1|2|5|7|8
act_0488,ser_0465,Mentor,False,1|2|3|4|5|6|7|8
act_0430,ser_0466,Protagonista B,True,2
act_0491,ser_0466,Profesor,True,2|3|4|5|6
act_0324,ser_0466,Rebelde,False,1|2|3|5
act_0108,ser_0467,Profesor,True,3|5|6|12
act_0222,ser_0467,Mentor,True,1|2|4|6|9|10|11|12
act_0380,ser_0467,Protagonista A,False,1|3|4|5|7|8|10|11|12
act_0444,ser_0468,Amigo/a,True,2|3|4|5|6
act_0029,ser_0468,Rebelde,True,2|3|4
act_0665,ser_0468,Líder,False,1|2|4|6
act_0280,ser_0468,Espía,False,1|2|3|4|5|6
act_0716,ser_0469,Hijo/a,True,7|10
act_0514,ser_0469,Protagonista B,True,3|6|7|9|10|11
act_0703,ser_0469,Padre/Madre,False,9
act_0378,ser_0469,Amigo/a,False,2|4|7|10
act_0457,ser_0469,Protagonista B,False,2|11
act_0210,ser_0470,Padre/Madre,True,6|7|9
act_0542,ser_0470,Rebelde,True,7
act_0138,ser_0470,Protagonista B,False,1|2|4|5|6|7|8|11|12
act_0723,ser_0471,Médico,True,1
act_0670,ser_0471,Antagonista Principal,True,1
act_0123,ser_0471,Profesor,False,1
act_0014,ser_0472,Soldado,True,4|6|8|9|10|11
act_0185,ser_0472,Protagonista B,True,1|2|3|4|5|6|7|8|10|11
act_0267,ser_0472,Protagonista B,False,1|2|3|4|5|6|8|9|10|11
act_0369,ser_0472,Amigo/a,False,2|3|4|5|7|8|10|11
act_0549,ser_0472,Profesor,False,1|2|3|4|5|6|7|8|9|10|11
act_0458,ser_0472,Padre/Madre,False,4|5|7
act_0393,ser_0473,Amigo/a,True,1|2|7|9|11|12
act_0096,ser_0473,Protagonista A,True,2|6|7|8|10|11|12
act_0173,ser_0473,Antagonista Principal,False,7
act_0170,ser_0474,Amigo/a,True,1|2|3|5|6|8|9|11
act_0774,ser_0474,Mentor,True,1|2|3|4|5|6|7|8|9|10|11
act_0778,ser_0474,Mentor,False,6|8|9|10
act_0122,ser_0474,Protagonista B,False,1|2|3|6|9
act_0786,ser_0474,Soldado,False,1|2|3|4|5|7|8|9|10|11
act_0666,ser_0474,Médico,False,1|2|4|9|11
act_0629,ser_0474,Espía,False,2|3|5|6|8|9|11
act_0656,ser_0475,Mentor,True,1
act_0232,ser_0475,Antagonista Principal,True,1
act_0599,ser_0475,Mentor,False,1
act_0344,ser_0475,Protagonista B,False,1
act_0123,ser_0475,Médico,False,1
act_0458,ser_0475,Profesor,False,1
act_0367,ser_0476,Antagonista Principal,True,2
act_0106,ser_0476,Amigo/a,True,1
act_0291,ser_0476,Espía,False,1|2
act_0079,ser_0476,Protagonista B,False,1|2
act_0681,ser_0476,Profesor,False,1|2
act_0276,ser_0476,Protagonista A,False,1|2
act_0088,ser_0476,Hijo/a,False,1|2
act_0037,ser_0476,Rebelde,False,1|2
act_0629,ser_0477,Hijo/a,True,1|2
act_0146,ser_0477,Médico,True,1|3
act_0694,ser_0477,Soldado,False,1|2|3
act_0567,ser_0478,Médico,True,1|3
act_0323,ser_0478,Detective,True,3|4
act_0364,ser_0478,Padre/Madre,False,1|2|3|4
act_0571,ser_0479,Amigo/a,True,3|6|8|10|12
act_0315,ser_0479,Profesor,True,3|4|5|9|10|12
act_0528,ser_0479,Hijo/a,False,5|6|11
act_0085,ser_0479,Espía,False,1|2|4|5|6|7|8|10|11|12
act_0232,ser_0479,Profesor,False,1|3|4|7|8|10|11
act_0709,ser_0479,Líder,False,3|5|8
act_0072,ser_0480,Rebelde,True,1|2|3
act_0593,ser_0480,Líder,True,2|3|4
act_0130,ser_0480,Soldado,False,1|2
act_0682,ser_0480,Rebelde,False,1|2
act_0332,ser_0480,Protagonista B,False,1|4
act_0110,ser_0480,Soldado,False,2|3|4
act_0375,ser_0480,Antagonista Principal,False,1|3
act_0793,ser_0481,Detective,True,1|3|4|7|8
act_0680,ser_0481,Rebelde,True,5|7
act_0732,ser_0481,Protagonista A,False,2|3|4|7|8
act_0704,ser_0481,Antagonista Principal,False,6|7
act_0713,ser_0481,Soldado,False,1|2|3|5|6|7|8
act_0620,ser_0481,Rebelde,False,1|2|3|4|5|6|7|8
act_0688,ser_0481,Médico,False,2
act_0406,ser_0482,Médico,True,2|3|4
act_0538,ser_0482,Padre/Madre,True,1|2|3|4
act_0526,ser_0482,Padre/Madre,False,3|4
act_0782,ser_0482,Profesor,False,2|4
act_0223,ser_0482,Protagonista A,False,2
act_0627,ser_0483,Antagonista Principal,True,1|2|3|4|7|8|9
act_0374,ser_0483,Soldado,True,1|2|3|4|5|6|7|8|9
act_0429,ser_0483,Detective,False,1|3|5|7|8|9
act_0310,ser_0483,Rebelde,False,1|2|3|4|5|7|9
act_0591,ser_0483,Amigo/a,False,2|3|5|6|7|8|9
act_0501,ser_0483,Profesor,False,1|2|3|4|5|6|7|8|9
act_0343,ser_0483,Espía,False,5
act_0276,ser_0484,Hijo/a,True,1
act_0790,ser_0484,Rebelde,True,1
act_0260,ser_0484,Protagonista B,False,1
act_0293,ser_0484,Protagonista A,False,1
act_0674,ser_0484,Protagonista B,False,1
act_0555,ser_0484,Rebelde,False,1
act_0194,ser_0484,Antagonista Principal,False,1
act_0612,ser_0485,Amigo/a,True,1|2|3|4|5|6|7|8|9|10|11
act_0057,ser_0485,Antagonista Principal,True,6
act_0521,ser_0485,Hijo/a,False,1
act_0084,ser_0486,Padre/Madre,True,1|2|3|5|6
act_0476,ser_0486,Médico,True,1|2|3|4|5|6
act_0686,ser_0486,Rebelde,False,1|2|3|4|5|6
act_0502,ser_0486,Padre/Madre,False,1|2|3|4|5|6
act_0443,ser_0486,Protagonista B,False,1|2|5
act_0388,ser_0486,Hijo/a,False,1|2|3|5|6
act_0014,ser_0487,Médico,True,1
act_0633,ser_0487,Padre/Madre,True,1
act_0706,ser_0487,Médico,False,1
act_0089,ser_0487,Mentor,False,1
act_0168,ser_0487,Mentor,False,1
act_0554,ser_0487,Protagonista B,False,1
act_0266,ser_0488,Profesor,True,6
act_0105,ser_0488,Espía,True,7|8|9
act_0791,ser_0488,Amigo/a,False,2|3|10
act_0762,ser_0488,Antagonista Principal,False,3|4|7|9
act_0067,ser_0488,Espía,False,1|2|3|5|7|8|9|10
act_0575,ser_0489,Rebelde,True,1|2|4|6
act_0242,ser_0489,Amigo/a,True,3|5|6|7
act_0167,ser_0489,Protagonista A,False,2|4|5|6
act_0707,ser_0489,Detective,False,1|2|3|4|5|6
act_0609,ser_0489,Profesor,False,1|4|5|6|7
act_0525,ser_0489,Hijo/a,False,2|3|7
act_0525,ser_0490,Mentor,True,2|3|4|5|6|9|11
act_0638,ser_0490,Protagonista B,True,1|2|3|4|5|6|7|8|9|11|12
act_0018,ser_0490,Espía,False,1|3|4|5|6|7|8|9|10|11
act_0448,ser_0491,Espía,True,1|2|3|4|5|6|7|8
act_0760,ser_0491,Rebelde,True,3|6|8
act_0075,ser_0491,Rebelde,False,2|4|5
act_0709,ser_0492,Antagonista Principal,True,1|3
act_0353,ser_0492,Mentor,True,1|4
act_0153,ser_0492,Protagonista B,False,1|2|3|4
act_0349,ser_0492,Amigo/a,False,1|3
act_0189,ser_0492,Amigo/a,False,1|2|4
act_0104,ser_0493,Protagonista B,True,2|3|5|6
act_0457,ser_0493,Protagonista A,True,2|3
act_0727,ser_0493,Protagonista B,False,3
act_0701,ser_0493,Profesor,False,5
act_0448,ser_0493,Profesor,False,1|2|3|4|6
act_0523,ser_0493,Médico,False,1|2|3|5
act_0667,ser_0493,Profesor,False,2|5
act_0148,ser_0494,Detective,True,1
act_0464,ser_0494,Rebelde,True,1
act_0277,ser_0494,Hijo/a,False,1|2
act_0236,ser_0494,Antagonista Principal,False,1|2
act_0234,ser_0494,Líder,False,2
act_0644,ser_0494,Protagonista A,False,1
act_0196,ser_0494,Detective,False,2
act_0703,ser_0495,Amigo/a,True,1|2|4|5|12
act_0537,ser_0495,Mentor,True,2|3|8|9
act_0401,ser_0495,Espía,False,3|4
act_0763,ser_0495,Padre/Madre,False,1|2|3|4|5|7|8|9|12
act_0455,ser_0496,Líder,True,2|3
act_0589,ser_0496,Padre/Madre,True,1|3
act_0775,ser_0496,Padre/Madre,False,1|2|3
act_0169,ser_0496,Protagonista A,False,1|2|3
act_0748,ser_0496,Espía,False,1
act_0372,ser_0496,Soldado,False,2|3
act_0216,ser_0497,Profesor,True,1|2|4|6
act_0334,ser_0497,Rebelde,True,1|2|5|6
act_0318,ser_0497,Rebelde,False,1|2|4|5|6|7
act_0395,ser_0497,Hijo/a,False,2
act_0602,ser_0497,Médico,False,5|6|7
act_0643,ser_0497,Hijo/a,False,3|4|6|7
act_0197,ser_0497,Padre/Madre,False,5|6|7
act_0198,ser_0498,Rebelde,True,1
act_0287,ser_0498,Mentor,True,1
act_0023,ser_0498,Espía,False,2
act_0374,ser_0498,Rebelde,False,1|2
act_0611,ser_0498,Amigo/a,False,1|2
act_0471,ser_0498,Rebelde,False,1|2
act_0478,ser_0498,Protagonista B,False,1
act_0761,ser_0499,Hijo/a,True,8
act_0765,ser_0499,Mentor,True,1|2|5|6|7|8
act_0114,ser_0499,Profesor,False,1|2|3|4|5|6|7|8
act_0420,ser_0499,Espía,False,1|2|5|7|8
act_0329,ser_0499,Amigo/a,False,8
act_0720,ser_0499,Rebelde,False,1|2|3|5|6|7|8
act_0735,ser_0499,Soldado,False,3|8
act_0270,ser_0499,Antagonista Principal,False,5|7
act_0029,ser_0500,Hijo/a,True,1|2|3|4|6|7|8
act_0725,ser_0500,Espía,True,1|2|3|5|6|7|8
act_0356,ser_0500,Protagonista B,False,1|2|3|4|5|6|7|8
act_0654,ser_0500,Espía,False,2|4|6|8
act_0396,ser_0500,Hijo/a,False,1|2|3|4|5|6|7|8
act_0408,ser_0500,Protagonista A,False,1|2|3|4|5|6|7|8
act_0474,ser_0501,Líder,True,5|7
act_0456,ser_0501,Rebelde,True,7
act_0789,ser_0501,Soldado,False,1|3|4|5|7|8|10
act_0218,ser_0501,Profesor,False,5|8
act_0800,ser_0501,Padre/Madre,False,4|8|9
act_0793,ser_0501,Líder,False,1|2|4|5|6|7|8|9
act_0113,ser_0501,Profesor,False,2|5
act_0660,ser_0501,Amigo/a,False,4
act_0126,ser_0502,Padre/Madre,True,3|5
act_0394,ser_0502,Padre/Madre,True,2|5
act_0047,ser_0502,Mentor,False,4
act_0799,ser_0502,Amigo/a,False,2
act_0133,ser_0502,Protagonista A,False,1|2|3
act_0598,ser_0502,Profesor,False,1|2|3|4|5
act_0289,ser_0503,Espía,True,2|6
act_0437,ser_0503,Soldado,True,1|2|11
act_0747,ser_0503,Soldado,False,9
act_0112,ser_0503,Amigo/a,False,1|2|3|4|5|6|7|8|9|10|11|12
act_0614,ser_0503,Espía,False,1|3|5|6|7|8|9|10|11|12
act_0795,ser_0503,Amigo/a,False,2|3|5|6|8|9|10|11|12
act_0018,ser_0504,Antagonista Principal,True,1|2
act_0177,ser_0504,Rebelde,True,1|2
act_0235,ser_0504,Protagonista A,False,2
act_0348,ser_0504,Protagonista A,False,1|2
act_0685,ser_0504,Mentor,False,2
act_0326,ser_0504,Profesor,False,1|2
act_0383,ser_0504,Padre/Madre,False,1|2
act_0698,ser_0505,Padre/Madre,True,3|4|6|7|8|11
act_0253,ser_0505,Protagonista A,True,1|2|3|4|6|7|8|9|11|12
act_0196,ser_0505,Hijo/a,False,2|3|4|5|6|7|8|9|10|11|12
act_0548,ser_0505,Detective,False,4|5|6|7|8|11
act_0324,ser_0506,Profesor,True,3|4|5|7|8
act_0779,ser_0506,Soldado,True,1|2|3|4|5|6|7|8
act_0773,ser_0506,Rebelde,False,3|6
act_0457,ser_0506,Amigo/a,False,2|3|4|6|7|8
act_0136,ser_0506,Hijo/a,False,1|2|3|4|6|7|8
act_0737,ser_0506,Antagonista Principal,False,1|2|3|4|5|6|7|8
act_0598,ser_0507,Antagonista Principal,True,1
act_0548,ser_0507,Líder,True,1
act_0581,ser_0507,Antagonista Principal,False,1
act_0043,ser_0507,Médico,False,1
act_0388,ser_0508,Espía,True,1|2
act_0693,ser_0508,Soldado,True,1|2|4
act_0651,ser_0508,Protagonista B,False,2|3|5
act_0543,ser_0508,Amigo/a,False,2|4|5
act_0724,ser_0508,Detective,False,1|2|4|5
act_0154,ser_0508,Soldado,False,3|4|5
act_0144,ser_0508,Protagonista B,False,1|2|5
act_0566,ser_0508,Protagonista A,False,3|5
act_0720,ser_0509,Amigo/a,True,1|2
act_0123,ser_0509,Amigo/a,True,1
act_0073,ser_0509,Antagonista Principal,False,1|2
act_0581,ser_0509,Antagonista Principal,False,1
act_0749,ser_0509,Padre/Madre,False,1|2
act_0393,ser_0510,Padre/Madre,True,1|2|4|5|6|7|8
act_0046,ser_0510,Soldado,True,2|3|5|6|7
act_0070,ser_0510,Amigo/a,False,2|3|4|6
act_0775,ser_0511,Mentor,True,2|3|4|5|6|9|10
act_0564,ser_0511,Padre/Madre,True,2|4|5|6|7|10
act_0279,ser_0511,Mentor,False,1|2|5|6|7|8|10
act_0012,ser_0511,Protagonista A,False,6
act_0323,ser_0511,Rebelde,False,4|6|7|8|10
act_0028,ser_0511,Espía,False,6
act_0286,ser_0511,Médico,False,1|2|4|5|6|7|8|9|10
act_0330,ser_0512,Padre/Madre,True,1
act_0166,ser_0512,Mentor,True,1
act_0723,ser_0512,Espía,False,1
act_0594,ser_0513,Médico,True,3|4
act_0452,ser_0513,Profesor,True,2
act_0315,ser_0513,Mentor,False,2
act_0348,ser_0513,Detective,False,3|4
act_0056,ser_0513,Detective,False,3|4|5
act_0293,ser_0513,Hijo/a,False,3
act_0369,ser_0513,Líder,False,1|2|4
act_0787,ser_0513,Médico,False,3|5
act_0724,ser_0514,Líder,True,7
act_0462,ser_0514,Médico,True,1|2|3|4|5|6|7
act_0491,ser_0514,Padre/Madre,False,5|6|7
act_0274,ser_0514,Médico,False,3|4|5|6|7
act_0755,ser_0514,Protagonista A,False,2|4|6
act_0344,ser_0514,Líder,False,5
act_0501,ser_0514,Profesor,False,1|2|3|4|5|6|7
act_0061,ser_0515,Padre/Madre,True,1|2|3
act_0157,ser_0515,Mentor,True,2
act_0488,ser_0515,Protagonista B,False,3|4
act_0339,ser_0516,Antagonista Principal,True,2|3|5|8
act_0205,ser_0516,Médico,True,1|2|4|5|6|9|10
act_0744,ser_0516,Líder,False,3|7
act_0668,ser_0516,Mentor,False,1|4|7|9|10
act_0094,ser_0516,Antagonista Principal,False,6|8
act_0688,ser_0517,Mentor,True,1|2|4|5|7|8|9|10
act_0719,ser_0517,Médico,True,2|3|6
act_0291,ser_0517,Líder,False,1|2|5|6|9|10
act_0164,ser_0517,Rebelde,False,1|2|3|4|5|6|7|8|9|10
act_0628,ser_0518,Protagonista A,True,4
act_0334,ser_0518,Antagonista Principal,True,3
act_0636,ser_0518,Rebelde,False,8
act_0299,ser_0518,Profesor,False,1|3|4|8|9
act_0600,ser_0518,Mentor,False,1|3|4|7
act_0442,ser_0518,Hijo/a,False,2|4|7|9
act_0595,ser_0518,Rebelde,False,1|2|4|5|7|9
act_0774,ser_0519,Líder,True,6|8
act_0758,ser_0519,Protagonista B,True,7|9
act_0160,ser_0519,Profesor,False,12
act_0530,ser_0519,Soldado,False,1|3|4|5|6|11|12
act_0192,ser_0520,Mentor,True,1|2|3|4|5|6|7|8|9|10
act_0396,ser_0520,Protagonista B,True,1|3|4|5|6|7|8|10
act_0615,ser_0520,Protagonista B,False,1|2|4|5|8|9|10
act_0556,ser_0521,Detective,True,1|5
act_0326,ser_0521,Antagonista Principal,True,1|2|3|4|5|6
act_0785,ser_0521,Soldado,False,1|2|3|4|5|6
act_0132,ser_0521,Hijo/a,False,1|3|5|6
act_0343,ser_0521,Profesor,False,1|2|4|6
act_0620,ser_0522,Mentor,True,2
act_0433,ser_0522,Antagonista Principal,True,2|3|4|5|6|7
act_0365,ser_0522,Amigo/a,False,6
act_0434,ser_0522,Médico,False,3|7
act_0491,ser_0522,Protagonista A,False,3|5
act_0305,ser_0523,Rebelde,True,1|2|3
act_0704,ser_0523,Rebelde,True,3
act_0048,ser_0523,Protagonista B,False,2|3
act_0742,ser_0523,Protagonista A,False,1
act_0283,ser_0523,Médico,False,2|3
act_0319,ser_0523,Amigo/a,False,2|3
act_0315,ser_0523,Hijo/a,False,3
act_0549,ser_0523,Amigo/a,False,1|2|3
act_0076,ser_0524,Soldado,True,1|2|3
act_0425,ser_0524,Protagonista A,True,1|2
act_0200,ser_0524,Protagonista A,False,1|2|3
act_0066,ser_0524,Hijo/a,False,1|3
act_0709,ser_0524,Médico,False,2
act_0109,ser_0525,Hijo/a,True,1|3|4|5|6
act_0674,ser_0525,Rebelde,True,2|3|4
act_0158,ser_0525,Amigo/a,False,1|3|4
act_0056,ser_0525,Padre/Madre,False,2|3|4
act_0772,ser_0525,Padre/Madre,False,3
act_0021,ser_0525,Rebelde,False,1|2|3|4|5|6
act_0487,ser_0525,Líder,False,1|2|3|5|6
act_0648,ser_0525,Soldado,False,1|2|4|5|6
act_0302,ser_0526,Protagonista A,True,1|5|7
act_0436,ser_0526,Rebelde,True,1|2|3|4|5|7
act_0706,ser_0526,Detective,False,5|6|7
act_0714,ser_0527,Antagonista Principal,True,1|2|3|4|5|6
act_0253,ser_0527,Espía,True,1|2|3|6
act_0366,ser_0527,Hijo/a,False,4|6
act_0640,ser_0527,Protagonista B,False,1|2|3|4|5|6
act_0070,ser_0527,Amigo/a,False,2
act_0093,ser_0527,Padre/Madre,False,1|5|6
act_0272,ser_0527,Protagonista A,False,1|2|3|4
act_0666,ser_0527,Protagonista B,False,1|2|3|4|5
act_0512,ser_0528,Mentor,True,1|3|4|5|6|7|8|9|10|11
act_0160,ser_0528,Detective,True,4|9
act_0314,ser_0528,Detective,False,2|3|4|5
act_0191,ser_0528,Espía,False,1|2|3|4|6|7|8|10|11
act_0785,ser_0528,Soldado,False,1|2|3|4|5|6|7|8|9|10|11
act_0765,ser_0528,Amigo/a,False,3|4|5|8|9
