id,titulo,sinopsis,anio,calificacion,numTemporadas,numEpisodios,estadoEmision,activa
ser_1031,Across  Mirror,Una saga familiar que recorre generaciones y secretos.,2009,5.96,12,162,True,True
ser_1032,Killing or,Investigación criminal que pone a prueba los límites de la justicia.,2018,6.94,1,183,False,True
ser_1033,Vikings Robot,Investigación criminal que pone a prueba los límites de la justicia.,2005,6.33,7,128,True,True
ser_1034,Abbott Lasso,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",2014,9.59,2,190,False,False
ser_1035,Outside Dynasty,Acción sin tregua en una aventura llena de giros inesperados.,2021,7.14,10,153,False,False
ser_1036,Wanda  Mirror,Investigación criminal que pone a prueba los límites de la justicia.,2010,7.35,8,197,True,True
ser_1037,Below Vision,Una historia épica que cambia el destino de los protagonistas para siempre.,2013,8.03,1,175,False,False
ser_1038,Outlander of Cards,Romance que desafía las convenciones sociales de la época.,2011,7.3,1,178,True,True
ser_1039,The White Dynasty,Comedia que retrata la vida cotidiana con humor inteligente.,2001,8.94,5,70,True,False
ser_1040,Big Manor,Una mirada profunda a la condición humana en tiempos difíciles.,2015,4.81,10,81,True,True
ser_1041,Through  Mirror,Una saga familiar que recorre generaciones y secretos.,2024,8.91,7,62,True,True
ser_1042,La Jones,Misterio y suspenso se entrelazan en esta serie cautivadora.,2000,4.46,11,89,True,True
ser_1043,La f,Una saga familiar que recorre generaciones y secretos.,2000,5.0,10,62,True,True
ser_1044,Pachinko Tower,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",2013,5.3,9,33,False,True
ser_1045,The Witcher  Materials,Investigación criminal que pone a prueba los límites de la justicia.,2021,5.52,7,149,False,True
ser_1046,Outside Game,Misterio y suspenso se entrelazan en esta serie cautivadora.,2021,8.78,4,7,True,True
ser_1047,Below of Cards,Investigación criminal que pone a prueba los límites de la justicia.,1997,8.78,2,34,False,False
ser_1048,Yellowjackets Chefs,Una saga familiar que recorre generaciones y secretos.,2011,5.37,1,28,False,True
ser_1049,Westworld Game,Romance que desafía las convenciones sociales de la época.,2008,4.62,6,57,True,True
ser_1050,Ted lout,Acción sin tregua en una aventura llena de giros inesperados.,2003,6.76,9,30,True,False
ser_1051,Game of  Materials,"Drama intenso sobre familia, lealtad y traición.",2007,8.04,11,33,False,True
ser_1052,House of or,Romance que desafía las convenciones sociales de la época.,2001,6.22,9,37,False,True
ser_1053,Inside  Mirror,Una historia épica que cambia el destino de los protagonistas para siempre.,2020,5.58,3,66,False,False
ser_1054,Severance  Mirror,Investigación criminal que pone a prueba los límites de la justicia.,2011,8.69,7,112,True,True
ser_1055,Hacks lock,Romance que desafía las convenciones sociales de la época.,2024,5.62,3,41,False,True
ser_1056,The Diplomat Bear,Investigación criminal que pone a prueba los límites de la justicia.,2007,7.67,12,156,False,True
ser_1057,Killing Robot,"Drama intenso sobre familia, lealtad y traición.",2022,5.77,10,36,True,False
ser_1058,Game of Things,Misterio y suspenso se entrelazan en esta serie cautivadora.,1999,6.16,4,156,True,True
ser_1059,Shogun  Mirror,Comedia que retrata la vida cotidiana con humor inteligente.,1997,9.04,2,59,True,True
ser_1060,La k,Investigación criminal que pone a prueba los límites de la justicia.,1992,5.18,11,114,True,True
ser_1061,Killing ia,Investigación criminal que pone a prueba los límites de la justicia.,2008,7.04,7,104,False,True
ser_1062,The Sympathizer alorian,Romance que desafía las convenciones sociales de la época.,2017,9.21,8,190,False,False
ser_1063,Wanda of Us,Comedia que retrata la vida cotidiana con humor inteligente.,1998,8.91,12,186,True,True
ser_1064,Killing Mrs. Maisel,Investigación criminal que pone a prueba los límites de la justicia.,1994,5.27,3,187,True,True
ser_1065,Euphoria the Dragon,Una mirada profunda a la condición humana en tiempos difíciles.,1998,7.52,11,7,False,True
ser_1066,Better Call f,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",1990,7.01,7,73,False,True
ser_1067,Wednesday to Ashes,Comedia que retrata la vida cotidiana con humor inteligente.,2019,4.14,3,126,False,True
ser_1068,Without hunter,"Drama intenso sobre familia, lealtad y traición.",2001,9.22,8,124,False,True
ser_1069,The Witcher to Ashes,Romance que desafía las convenciones sociales de la época.,2007,4.79,3,152,True,True
ser_1070,Loki of Cards,Investigación criminal que pone a prueba los límites de la justicia.,1995,8.74,11,195,False,False
ser_1071,Within to Ashes,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",2005,6.28,9,52,False,True
ser_1072,Across k,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",2001,6.65,4,56,False,True
ser_1073,Succession  Materials,"Drama intenso sobre familia, lealtad y traición.",2010,5.0,10,151,True,False
ser_1074,Foundation Bad,Comedia que retrata la vida cotidiana con humor inteligente.,2017,7.81,10,25,False,True
ser_1075,Crash to Ashes,Una mirada profunda a la condición humana en tiempos difíciles.,1999,9.2,6,173,False,True
ser_1076,Found Dynasty,Comedia que retrata la vida cotidiana con humor inteligente.,2003,7.22,5,74,False,True
ser_1077,Mare of hunter,Una mirada profunda a la condición humana en tiempos difíciles.,2021,4.94,7,80,True,True
ser_1078,Beef  Ted,Una saga familiar que recorre generaciones y secretos.,2021,8.15,2,52,False,False
ser_1079,The Last Robot,Romance que desafía las convenciones sociales de la época.,2001,4.41,1,90,True,False
ser_1080,Pachinko os,Una mirada profunda a la condición humana en tiempos difíciles.,1997,6.84,6,41,True,True
ser_1081,Wanda  Materials,"Drama intenso sobre familia, lealtad y traición.",1996,8.6,7,192,True,True
ser_1082,Ted Things,Misterio y suspenso se entrelazan en esta serie cautivadora.,1992,8.41,8,161,False,False
ser_1083,Bridgerton Profesor,"Drama intenso sobre familia, lealtad y traición.",2012,5.37,9,106,True,True
ser_1084,The White ia,Acción sin tregua en una aventura llena de giros inesperados.,2005,7.74,10,152,False,True
ser_1085,Big the Dragon,"Drama intenso sobre familia, lealtad y traición.",2012,9.53,12,152,True,True
ser_1086,Wanda  Town,Una saga familiar que recorre generaciones y secretos.,2000,8.35,11,12,True,True
ser_1087,Yellowjackets k,Investigación criminal que pone a prueba los límites de la justicia.,2007,5.12,10,56,True,False
ser_1088,Fargo Thrones,Una saga familiar que recorre generaciones y secretos.,2003,6.9,10,35,True,False
ser_1089,Breaking Dead,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",1999,5.2,2,181,False,False
ser_1090,Little  Mirror,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",1993,7.51,12,178,True,True
ser_1091,Peaky f,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",2015,4.75,3,16,True,True
ser_1092,La Chefs,Una mirada profunda a la condición humana en tiempos difíciles.,2018,5.15,10,197,True,True
ser_1093,Fleabag  Town,Acción sin tregua en una aventura llena de giros inesperados.,2002,6.21,4,143,True,True
ser_1094,Big ia,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",2023,4.87,5,51,True,True
ser_1095,Killing  Materials,Investigación criminal que pone a prueba los límites de la justicia.,2015,4.82,6,8,False,True
ser_1096,Wanda Tower,Acción sin tregua en una aventura llena de giros inesperados.,2008,4.75,10,55,False,True
ser_1097,Outlander the Dragon,Una mirada profunda a la condición humana en tiempos difíciles.,1990,8.15,10,158,False,True
ser_1098,Dark Side os,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",1991,5.33,8,36,True,True
ser_1099,Euphoria Eve,Investigación criminal que pone a prueba los límites de la justicia.,2012,5.89,6,105,False,True
ser_1100,Squid  Materials,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",2006,9.15,3,12,True,False
ser_1101,Breaking Eve,Comedia que retrata la vida cotidiana con humor inteligente.,1997,7.56,8,65,False,True
ser_1102,Better Call Detective,Romance que desafía las convenciones sociales de la época.,1993,8.17,2,116,False,True
ser_1103,Barry alorian,"Drama intenso sobre familia, lealtad y traición.",1998,8.99,9,172,True,True
ser_1104,Ozark  Ted,Una historia épica que cambia el destino de los protagonistas para siempre.,2000,5.29,12,79,True,True
ser_1105,The Witcher Jones,Una saga familiar que recorre generaciones y secretos.,2021,9.3,11,121,False,False
ser_1106,Mindhunter of Cards,Comedia que retrata la vida cotidiana con humor inteligente.,1994,6.57,11,95,False,True
ser_1107,Fallout  Ted,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",2020,4.79,5,124,False,True
ser_1108,Alice Heist,Investigación criminal que pone a prueba los límites de la justicia.,1997,4.71,4,12,False,True
ser_1109,Atlanta Lasso,Romance que desafía las convenciones sociales de la época.,1995,4.94,9,16,True,True
ser_1110,Without lout,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",2018,4.86,1,190,True,True
ser_1111,The Walking Blinders,Una historia épica que cambia el destino de los protagonistas para siempre.,2022,6.37,2,69,True,False
ser_1112,The Walking Heist,Comedia que retrata la vida cotidiana con humor inteligente.,2008,9.63,5,131,False,True
ser_1113,Lost Eve,Comedia que retrata la vida cotidiana con humor inteligente.,2001,7.08,9,179,False,False
ser_1114,Only Murders Eve,Romance que desafía las convenciones sociales de la época.,2006,4.17,2,149,True,True
ser_1115,Yellowjackets Blinders,"Drama intenso sobre familia, lealtad y traición.",2015,8.77,8,71,False,False
ser_1116,Dark Side the Dragon,Una mirada profunda a la condición humana en tiempos difíciles.,2023,8.82,12,127,True,True
ser_1117,Atlanta Lotus,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",2017,5.8,6,166,True,True
ser_1118,House of  Materials,Una saga familiar que recorre generaciones y secretos.,2006,5.37,9,23,False,True
ser_1119,Ozark Vision,Comedia que retrata la vida cotidiana con humor inteligente.,1994,8.55,1,71,True,True
ser_1120,Inside Chefs,Una mirada profunda a la condición humana en tiempos difíciles.,2021,7.76,4,124,False,True
ser_1121,Hacks f,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",2008,6.38,7,31,True,True
ser_1122,Breaking os,Una saga familiar que recorre generaciones y secretos.,2020,5.54,4,50,False,False
ser_1123,Succession Mrs. Maisel,Una saga familiar que recorre generaciones y secretos.,2022,7.45,10,151,True,False
ser_1124,Dark the Dragon,"Drama intenso sobre familia, lealtad y traición.",2006,9.12,11,41,True,True
ser_1125,Little Heist,Romance que desafía las convenciones sociales de la época.,2022,8.75,9,49,True,True
ser_1126,Barry Heist,Una historia épica que cambia el destino de los protagonistas para siempre.,2000,7.66,11,166,False,True
ser_1127,Squid Thrones,Comedia que retrata la vida cotidiana con humor inteligente.,2005,7.97,10,152,False,True
ser_1128,Reservation  Materials,Investigación criminal que pone a prueba los límites de la justicia.,2024,7.63,5,175,True,True
ser_1129,Beef ia,"Drama intenso sobre familia, lealtad y traición.",2024,4.93,2,121,False,True
ser_1130,Found lock,Comedia que retrata la vida cotidiana con humor inteligente.,2022,6.54,1,144,True,True
ser_1131,Money  Ted,Una historia épica que cambia el destino de los protagonistas para siempre.,2024,6.43,6,127,True,True
ser_1132,Lost Thrones,Una saga familiar que recorre generaciones y secretos.,2009,6.34,11,177,True,True
ser_1133,The Diplomat os,"Drama intenso sobre familia, lealtad y traición.",2007,7.48,7,149,True,False
ser_1134,Chernobyl Manor,Una historia épica que cambia el destino de los protagonistas para siempre.,2020,5.55,10,96,True,True
ser_1135,Beef Thrones,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",2017,6.06,1,132,True,True
ser_1136,Beyond to Ashes,Comedia que retrata la vida cotidiana con humor inteligente.,2004,8.19,6,33,False,False
ser_1137,Succession ession,Una saga familiar que recorre generaciones y secretos.,1992,9.37,12,169,False,False
ser_1138,Downton Dynasty,Misterio y suspenso se entrelazan en esta serie cautivadora.,2005,9.43,7,12,False,False
ser_1139,The Diplomat ia,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",1999,6.57,3,149,False,True
ser_1140,Downton Dead,Comedia que retrata la vida cotidiana con humor inteligente.,2000,7.36,4,167,False,True
ser_1141,Squid Dynasty,Una historia épica que cambia el destino de los protagonistas para siempre.,1998,6.91,10,62,False,False
ser_1142,Andor of Cards,Acción sin tregua en una aventura llena de giros inesperados.,1992,4.8,5,107,False,True
ser_1143,Pachinko lock,Acción sin tregua en una aventura llena de giros inesperados.,1994,4.13,2,28,False,True
ser_1144,Squid Saul,Comedia que retrata la vida cotidiana con humor inteligente.,2005,7.83,10,169,True,True
ser_1145,Barry Bad,Una mirada profunda a la condición humana en tiempos difíciles.,2004,6.76,7,6,False,True
ser_1146,Fallout Things,Comedia que retrata la vida cotidiana con humor inteligente.,2006,7.23,2,108,False,True
ser_1147,Foundation lout,Misterio y suspenso se entrelazan en esta serie cautivadora.,2007,6.87,5,37,True,False
ser_1148,Euphoria ession,Una historia épica que cambia el destino de los protagonistas para siempre.,2007,8.57,7,108,True,False
ser_1149,Slow Horses  Mirror,Una saga familiar que recorre generaciones y secretos.,2006,7.12,9,167,True,True
ser_1150,The Walking lock,Acción sin tregua en una aventura llena de giros inesperados.,2007,7.0,2,63,False,True
ser_1151,Chernobyl f,Investigación criminal que pone a prueba los límites de la justicia.,2006,6.45,11,143,True,False
ser_1152,Above to Ashes,Misterio y suspenso se entrelazan en esta serie cautivadora.,2018,9.4,7,151,False,True
ser_1153,Narcos Bear,Comedia que retrata la vida cotidiana con humor inteligente.,2006,8.66,1,34,True,True
ser_1154,Better Call k,Una mirada profunda a la condición humana en tiempos difíciles.,2013,8.04,7,183,True,True
ser_1155,Peaky the Dragon,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",2020,6.45,12,21,True,False
ser_1156,Wednesday Lotus,Una mirada profunda a la condición humana en tiempos difíciles.,2010,6.38,12,171,True,True
ser_1157,The Diplomat Manor,Comedia que retrata la vida cotidiana con humor inteligente.,2006,6.16,1,103,False,True
ser_1158,Breaking  Materials,"Drama intenso sobre familia, lealtad y traición.",2009,5.73,10,70,True,True
ser_1159,Fleabag f,Misterio y suspenso se entrelazan en esta serie cautivadora.,2014,8.56,12,148,False,False
ser_1160,Severance of Us,Comedia que retrata la vida cotidiana con humor inteligente.,2009,6.46,6,131,False,True
ser_1161,Tokyo  Materials,Misterio y suspenso se entrelazan en esta serie cautivadora.,2018,8.45,4,55,True,False
